#{"t_start": 1788797141.2544365, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-34.544948,26,39.519539,False,False,1,25.0,11
-20.279988,42,111.995003,False,False,0,16.874418214349518,4
-127.212229,48,195.024168,False,False,1,16.067296500262017,0
-20.584171,32,251.71514,False,False,0,20.302835716358395,0
-19.528295,48,332.121149,False,False,0,19.55795449379046,0
-21.526049,48,409.472903,False,False,1,14.27745581814057,4
-19.599843,36,475.686006,False,False,1,10.456850841009345,17
-27.497594,13,507.318095,False,False,1,24.317351557919853,4
-18.99377,50,591.292024,False,False,0,19.2268856000894,0
-19.790638,44,666.029052,False,False,0,13.72303885942728,0
-48.311805,55,754.988421,False,False,1,16.21927061342853,6
-19.683641,51,837.680483,False,False,1,21.67937493034261,0
-39.471155,112,1004.580394,False,False,1,18.314478418366512,0
-36.809607,30,1056.887074,False,False,1,22.07784323405008,11
-20.548708,39,1124.505868,False,False,0,21.569453199213125,0
-35.689175,25,1171.624339,False,False,1,21.117830866626196,5
-31.512783,21,1213.401138,False,False,1,17.725972897169726,13
-20.468878,32,1272.454217,False,False,0,25.0,0
-34.574141,79,1392.127963,False,False,1,24.833650867020474,1
-20.185717,30,1446.42063,False,False,0,15.941181570580751,0
-42.957486,53,1529.802673,False,False,1,20.122301992739313,6
-19.609599,42,1599.761966,False,False,1,18.62320911882636,4
-16.728442,66,1700.955404,False,False,1,22.287882322490415,6
-17.353395,59,1796.841235,False,False,1,14.284511127449294,20
-21.638714,31,1851.572154,False,False,1,19.81912771593519,16
-39.473208,58,1943.091432,False,False,1,10.63703154232533,1
-19.461043,66,2048.484091,False,False,1,20.765270243605585,2
-15.362874,89,2180.044569,False,False,2,25.000000000000004,3
-20.613051,35,2239.841899,False,False,1,21.44348681173338,3
-28.384309,13,2270.727531,False,False,1,16.003951621599285,4
-28.672479,31,2326.467601,False,False,1,12.015021886709834,20
-19.606611,30,2382.454796,False,False,1,24.898098064594965,5
-26.780038,33,2445.673356,False,False,1,11.324294433405257,19
-37.230437,66,2548.208567,False,False,1,13.939314613901358,19
-20.709464,32,2605.967246,False,False,0,24.442832115319682,0
-22.818299,32,2663.830008,False,False,1,12.838425281315068,19
-43.033753,30,2718.003878,False,False,1,8.88015110559269,18
-90.797879,101,2874.102823,False,False,2,20.637778813130428,1
-41.194696,42,2943.687652,False,False,1,20.51150025725001,9
-19.591242,44,3013.537651,False,False,1,25.000000000000004,14
-30.748978,40,3086.052159,False,False,1,19.49336325032405,19
-21.426546,36,3151.553831,False,False,0,20.02892609318458,0
-20.077002,33,3210.483537,False,False,1,12.52308553668767,12
-20.389237,28,3265.43754,False,False,1,24.41045117972382,17
-29.859757,15,3297.235797,False,False,1,15.555438831896558,1
-19.165838,32,3353.086654,False,False,0,13.641576811378352,0
