#{"t_start": 1789261447.5251343, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
3.584656,150,31723.381379,False,False,1,3.089508891305298,0
-10.81902,150,32131.916517,False,True,0,5.163449287414551,0
-0.353723,85,32362.982197,True,True,0,3.119931061438198,0
2.899399,150,32775.144533,False,True,2,6.828296899795531,0
2.426429,150,33192.797164,False,False,0,10.017533544628236,0
-46.992268,71,33386.52607,True,True,1,3.105471744404589,0
2.213973,150,33804.949076,False,False,1,3.007833936781091,0
-57.660314,142,34187.520427,True,True,0,3.07068443525877,0
4.000191,150,34603.790035,False,True,1,7.342020511627198,0
-59.924687,68,34787.262683,True,True,0,3.0576235527002167,0
4.03377,150,35204.352521,False,False,1,5.058285474777222,0
-16.143971,51,35341.778759,True,True,0,3.1180962799203864,0
-5.541372,150,35781.833829,False,True,0,8.206558692622629,0
2.349886,150,36216.860718,False,True,0,3.856146658515601,0
2.149789,150,36665.746607,False,True,0,5.308843851089479,0
-4.459572,150,37108.588652,False,True,0,5.623925001359451,0
2.3302,150,37560.082731,False,False,1,3.1879560635214066,0
2.620369,150,38003.146681,False,True,0,4.384877329721647,0
3.21749,150,38460.390877,False,False,1,8.596553130929728,0
2.086954,150,38912.025697,False,True,0,3.5945889735219834,0
19.748733,111,39241.154027,True,True,0,3.083050645244636,0
2.575275,150,39700.245033,False,False,1,3.0038795786950674,0
2.714663,150,40150.723829,False,False,1,3.0489892378522185,0
2.74064,150,40613.144003,False,False,1,3.552056814943756,0
-82.245735,86,40859.747746,True,True,2,3.0209962052628363,0
2.301633,150,41330.071048,False,False,1,3.003793305790794,0
19.382723,122,41675.109002,True,True,0,3.0741041183175275,0
1.850917,150,42135.421043,False,False,2,3.017387940549877,0
2.009078,150,42474.637481,False,False,1,3.037147149122025,0
-21.044601,57,42598.998655,False,False,0,6.1665203070410755,0
2.16204,150,42924.319522,False,True,1,6.207087327316939,0
-58.034932,150,43248.061239,False,True,1,8.053772330218402,0
-43.606887,150,43579.44916,False,True,0,3.1958564852332465,0
