#{"t_start": 1786633123.5641448, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase
-475.368749,346,2025.598604,False,False,True,False,False,0
-1070.183824,419,2030.396209,False,False,True,True,False,0
-344.521636,270,2033.531414,False,False,True,False,False,0
-734.764975,396,2037.993535,False,False,True,False,False,0
-862.718015,522,2044.097282,False,False,True,False,False,0
-354.421036,219,2046.62744,False,False,True,False,False,0
-612.642872,464,2052.069344,False,False,True,False,False,0
-610.068551,274,2055.163522,False,False,True,False,False,0
-484.749336,300,2058.682766,False,False,True,False,False,0
-208.099302,573,2065.248927,False,False,True,True,False,0
-505.854294,482,2070.769983,False,False,True,False,False,0
-882.740453,432,2075.668523,False,False,True,False,False,0
-292.857381,169,2077.622099,False,False,True,False,False,0
-651.363922,364,2081.779864,False,False,True,True,False,0
-650.140082,353,2085.711497,False,False,True,False,False,0
-1336.965236,401,2090.260705,False,False,True,False,False,0
-1553.760577,924,2100.870059,False,False,True,False,False,0
-761.843334,300,2106.79401,False,False,True,False,False,0
-813.136891,555,2113.104789,False,False,True,False,False,0
-1123.478414,544,2119.402352,False,False,True,True,False,0
-527.186361,429,2124.35543,False,False,True,True,False,0
-329.675449,159,2126.182523,False,False,True,False,False,0
-682.381226,432,2131.120856,False,False,True,False,False,0
-357.00962,185,2133.264301,False,False,True,False,False,0
-866.815887,373,2137.508799,False,False,True,True,False,0
-1653.380251,549,2143.865162,False,False,True,False,False,0
-539.277437,454,2149.114332,False,False,True,True,False,0
-393.624505,253,2152.002972,False,False,True,False,False,0
-497.12806,272,2155.174011,False,False,True,False,False,0
-775.20541,706,2163.253536,False,False,True,False,False,0
-810.982307,524,2169.327032,False,False,True,False,False,0
-1848.257814,728,2177.698818,False,False,True,False,False,0
-134.468407,544,2183.951941,False,False,True,True,False,0
-639.587768,615,2190.80608,False,False,True,False,False,0
-284.154999,466,2196.228868,False,False,True,True,False,0
-641.560133,561,2202.585029,False,False,True,True,False,0
-1250.347201,540,2208.838631,False,False,True,False,False,0
-990.753952,415,2213.578084,False,False,True,False,False,0
-809.88854,710,2221.612689,False,False,True,False,False,0
-339.5303,498,2227.331019,False,False,True,False,False,0
-419.413828,243,2230.094217,False,False,True,False,False,0
-556.406131,585,2236.841771,False,False,True,True,False,0
-385.451438,205,2239.204746,False,False,True,False,False,0
-1266.101819,706,2247.266969,False,False,True,False,False,0
-994.13134,880,2257.209672,False,False,True,True,False,0
-434.289846,452,2262.396165,False,False,True,True,False,0
-767.032984,443,2267.525518,False,False,True,False,False,0
-464.748351,334,2271.276267,False,False,True,False,False,0
-588.740169,368,2275.389627,False,False,True,False,False,0
-403.201034,401,2279.855826,False,False,True,True,False,0
-792.343998,380,2284.186813,False,False,True,False,False,0
-613.834837,691,2292.131498,False,False,True,True,False,0
-434.812886,317,2295.592355,False,False,True,False,False,0
-440.931943,335,2299.479953,False,False,True,True,False,0
-1164.547587,368,2303.781179,False,False,True,False,False,0
-485.691269,329,2307.567679,False,False,True,False,False,0
-1334.158351,363,2311.614252,False,False,True,False,False,0
-556.927232,408,2316.165614,False,False,True,False,False,0
-570.952545,438,2321.148792,False,False,True,False,False,0
-753.358361,469,2326.499727,False,False,True,False,False,0
-501.852495,252,2329.420156,False,False,True,False,False,0
-345.108474,453,2334.593523,False,False,True,False,False,0
-527.713765,298,2338.017936,False,False,True,False,False,0
-1244.442894,654,2345.522121,False,False,True,False,False,0
-614.514772,364,2349.72464,False,False,True,True,False,0
-325.699296,413,2354.435698,False,False,True,False,False,0
-459.883728,257,2357.368433,False,False,True,False,False,0
-1179.735076,468,2362.714003,False,False,True,False,False,0
-531.646817,271,2365.817942,False,False,True,False,False,0
-334.82867,449,2370.819665,False,False,True,True,False,0
-835.347121,568,2377.442624,False,False,True,False,False,0
-1236.797153,627,2384.805676,False,False,True,False,False,0
-329.311394,383,2389.121447,False,False,True,True,False,0
-858.396452,681,2423.90973,False,False,True,False,False,0
