#{"t_start": 1787376745.3396208, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-16.481855,209,4.446003,False,False,False,False,False,True,False,False,1,1.0,True
-16.275869,187,5.590807,False,False,False,False,False,True,False,False,1,1.0,True
-17.952904,231,7.02391,False,False,False,False,False,True,False,False,1,1.0,True
-18.35393,181,8.150303,False,False,False,False,False,True,False,False,1,1.0,True
-13.022437,149,9.081518,False,False,False,False,False,True,False,False,1,1.0,True
-17.769666,181,10.233725,False,False,False,False,False,True,False,False,1,1.0,True
-14.280293,241,11.738628,False,False,False,False,False,True,False,False,1,1.0,True
-15.639803,161,12.777539,False,False,False,False,False,True,False,False,1,1.0,True
-16.090457,197,13.984521,False,False,False,False,False,True,False,False,1,1.0,True
-16.424607,205,15.201256,False,False,False,False,False,True,False,False,1,1.0,True
-17.039373,189,16.365253,False,False,False,False,False,True,False,False,1,1.0,True
-17.172498,178,17.447914,False,False,False,False,False,True,False,False,1,1.0,True
-14.300515,151,18.359887,False,False,False,False,False,True,False,False,1,1.0,True
-20.127602,159,19.308712,False,False,False,False,False,True,False,False,1,1.0,True
-15.205,144,20.168544,False,False,False,False,False,True,False,False,1,1.0,True
-13.672474,186,21.281271,False,False,False,False,False,True,False,False,1,1.0,True
-15.156472,209,22.55355,False,False,False,False,False,True,False,False,1,1.0,True
-14.583293,139,23.425031,False,False,False,False,False,True,False,False,1,1.0,True
-16.049454,154,24.449258,False,False,False,False,False,True,False,False,1,1.0,True
-17.543726,139,25.395184,False,False,False,False,False,True,False,False,1,1.0,True
-16.475219,182,26.533106,False,False,False,False,False,True,False,False,1,1.0,True
-14.046018,210,27.880402,False,False,False,False,False,True,False,False,1,1.0,True
-15.491945,132,28.714898,False,False,False,False,False,True,False,False,1,1.0,True
-14.324939,204,29.962872,False,False,False,False,False,True,False,False,1,1.0,True
-17.063973,247,31.532087,False,False,False,False,False,True,False,False,1,1.0,True
-15.349509,166,32.595111,False,False,False,False,False,True,False,False,1,1.0,True
-14.565022,172,33.684979,False,False,False,False,False,True,False,False,1,1.0,True
-20.496508,219,36.377804,False,False,False,False,False,True,False,False,1,1.0,True
-13.13428,217,39.642669,False,False,False,False,False,True,False,False,1,1.0,True
-15.178667,81,41.08886,False,False,False,False,False,True,False,False,1,1.0,True
-13.921536,77,42.514995,False,False,False,False,False,True,False,False,1,1.0,True
-13.645925,98,44.373426,False,False,False,False,False,True,False,False,1,1.0,True
-13.284941,113,46.428116,False,False,False,False,False,True,False,False,1,1.0,True
-13.725633,113,48.090851,False,False,False,False,False,True,False,False,1,1.0,True
-15.063627,88,49.298134,False,False,False,False,False,True,False,False,1,1.0,True
-15.80652,95,50.703459,False,False,False,False,False,True,False,False,1,1.0,True
-13.161246,93,52.139955,False,False,False,False,False,True,False,False,1,1.0,True
-14.5826,79,53.236173,False,False,False,False,False,True,False,False,1,1.0,True
-12.697208,185,55.966682,False,False,False,False,False,True,False,False,1,1.0,True
-13.443307,107,57.515692,False,False,False,False,False,True,False,False,1,1.0,True
-13.33991,97,59.035409,False,False,False,False,False,True,False,False,1,1.0,True
-13.682705,93,60.310913,False,False,False,False,False,True,False,False,1,1.0,True
-14.887478,109,61.782127,False,False,False,False,False,True,False,False,1,1.0,True
-14.537745,123,63.548223,False,False,False,False,False,True,False,False,1,1.0,True
-13.474859,98,64.998425,False,False,False,False,False,True,False,False,1,1.0,True
-15.472504,129,66.9504,False,False,False,False,False,True,False,False,1,1.0,True
-19.866978,186,69.651978,False,False,False,False,False,True,False,False,1,1.0,True
-21.369875,196,72.525994,False,False,False,False,False,True,False,False,1,1.0,True
-17.641201,150,74.673722,False,False,False,False,False,True,False,False,1,1.0,True
-16.874075,244,78.129766,False,False,False,False,False,True,False,False,1,1.0,True
-17.157157,103,79.534036,False,False,False,False,False,True,False,False,1,1.0,True
-3.374557,868,92.200716,False,False,False,False,False,True,False,False,1,1.0,True
-13.63937,98,93.564009,False,False,False,False,False,True,False,False,1,1.0,True
-14.094115,98,95.040135,False,False,False,False,False,True,False,False,1,1.0,True
-15.073816,103,96.488877,False,False,False,False,False,True,False,False,1,1.0,True
-14.992466,116,98.063643,False,False,False,False,False,True,False,False,1,1.0,True
-17.810006,209,100.957294,False,False,False,False,False,True,False,False,1,1.0,True
-98.283761,519,108.249558,False,False,False,False,False,True,False,False,1,1.0,True
-17.557531,698,118.359709,False,False,False,False,False,True,False,False,1,1.0,True
-14.920618,272,122.230895,False,False,False,False,False,True,False,False,1,1.0,True
-12.869645,135,124.113164,False,False,False,False,False,True,False,False,1,1.0,True
-13.574995,97,125.50368,False,False,False,False,False,True,False,False,1,1.0,True
-14.141164,91,126.791633,False,False,False,False,False,True,False,False,1,1.0,True
-13.139722,98,128.2108,False,False,False,False,False,True,False,False,1,1.0,True
-12.704633,81,129.361566,False,False,False,False,False,True,False,False,1,1.0,True
-13.277966,101,130.875913,False,False,False,False,False,True,False,False,1,1.0,True
-12.70203,92,132.261459,False,False,False,False,False,True,False,False,1,1.0,True
-14.107617,80,133.371139,False,False,False,False,False,True,False,False,1,1.0,True
-13.245112,85,134.634541,False,False,False,False,False,True,False,False,1,1.0,True
-12.667075,86,135.887332,False,False,False,False,False,True,False,False,1,1.0,True
-12.456837,85,137.042635,False,False,False,False,False,True,False,False,1,1.0,True
-12.582961,107,138.654406,False,False,False,False,False,True,False,False,1,1.0,True
-12.65473,101,140.101764,False,False,False,False,False,True,False,False,1,1.0,True
-14.22794,101,141.659816,False,False,False,False,False,True,False,False,1,1.0,True
-13.537059,80,142.892161,False,False,False,False,False,True,False,False,1,1.0,True
-14.023465,93,144.263083,False,False,False,False,False,True,False,False,1,1.0,True
-13.260412,109,145.859597,False,False,False,False,False,True,False,False,1,1.0,True
-15.35078,127,147.731707,False,False,False,False,False,True,False,False,1,1.0,True
-14.444703,94,149.104731,False,False,False,False,False,True,False,False,1,1.0,True
-12.671878,143,151.151336,False,False,False,False,False,True,False,False,1,1.0,True
-14.935907,158,153.516943,False,False,False,False,False,True,False,False,1,1.0,True
-12.462457,119,155.274081,False,False,False,False,False,True,False,False,1,1.0,True
-13.325954,103,156.775566,False,False,False,False,False,True,False,False,1,1.0,True
-14.362464,109,158.297183,False,False,False,False,False,True,False,False,1,1.0,True
-14.453153,97,159.81796,False,False,False,False,False,True,False,False,1,1.0,True
-13.634862,111,161.491578,False,False,False,False,False,True,False,False,1,1.0,True
-13.170615,258,165.258909,False,False,False,False,False,True,False,False,1,1.0,True
-12.879192,139,167.2367,False,False,False,False,False,True,False,False,1,1.0,True
-14.064237,106,168.738414,False,False,False,False,False,True,False,False,1,1.0,True
-14.088783,115,170.481556,False,False,False,False,False,True,False,False,1,1.0,True
-43.61163,446,176.847623,False,False,False,False,False,True,False,False,1,1.0,True
-16.281454,197,179.671839,False,False,False,False,False,True,False,False,1,1.0,True
-10.036996,596,188.242855,False,False,False,False,False,True,False,False,1,1.0,True
-20.452398,278,192.282086,False,False,False,False,False,True,False,False,1,1.0,True
-12.621033,551,200.225989,False,False,False,False,False,True,False,False,1,1.0,True
-17.65659,160,202.561527,False,False,False,False,False,True,False,False,1,1.0,True
-14.409764,112,204.148668,False,False,False,False,False,True,False,False,1,1.0,True
-32.650943,759,215.24657,False,False,False,False,False,True,False,False,1,1.0,True
-11.135213,657,225.325273,False,False,False,False,False,True,False,False,1,1.0,True
-18.345689,717,235.86899,False,False,False,False,False,True,False,False,1,1.0,True
-15.708518,308,240.516132,False,False,False,False,False,True,False,False,1,1.0,True
-17.055252,438,247.202857,False,False,False,False,False,True,False,False,1,1.0,True
-12.913685,503,254.636351,False,False,False,False,False,True,False,False,1,1.0,True
-15.595437,150,256.889453,False,False,False,False,False,True,False,False,1,1.0,True
-19.61578,515,264.445563,False,False,False,False,False,True,False,False,1,1.0,True
-15.978605,215,267.586879,False,False,False,False,False,True,False,False,1,1.0,True
-33.770127,139,269.738522,False,False,False,False,False,True,False,False,1,1.0,True
-17.764624,125,271.601363,False,False,False,False,False,True,False,False,1,1.0,True
-14.666158,142,273.677453,False,False,False,False,False,True,False,False,1,1.0,True
