#{"t_start": 1787403794.1251128, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-18.885651,128,3.373673,False,False,False,False,False,True,False,False,1,1.0,True
-21.632833,186,4.549969,False,False,False,False,False,True,False,False,1,1.0,True
-16.255642,179,5.658842,False,False,False,False,False,True,False,False,1,1.0,True
-19.300107,233,7.093397,False,False,False,False,False,True,False,False,1,1.0,True
-14.206934,163,8.121986,False,False,False,False,False,True,False,False,1,1.0,True
-21.449297,174,9.165125,False,False,False,False,False,True,False,False,1,1.0,True
-17.209613,220,10.509627,False,False,False,False,False,True,False,False,1,1.0,True
-16.194835,257,12.091382,False,False,False,False,False,True,False,False,1,1.0,True
-15.06514,117,12.804903,False,False,False,False,False,True,False,False,1,1.0,True
-14.151719,156,13.815376,False,False,False,False,False,True,False,False,1,1.0,True
-16.806118,173,14.922504,False,False,False,False,False,True,False,False,1,1.0,True
-24.134512,254,16.474666,False,False,False,False,False,True,False,False,1,1.0,True
-14.357841,152,17.412591,False,False,False,False,False,True,False,False,1,1.0,True
-13.761943,178,18.520123,False,False,False,False,False,True,False,False,1,1.0,True
-14.516532,148,19.406987,False,False,False,False,False,True,False,False,1,1.0,True
-21.959031,201,20.642101,False,False,False,False,False,True,False,False,1,1.0,True
-17.253639,136,21.511033,False,False,False,False,False,True,False,False,1,1.0,True
-15.288318,170,22.542439,False,False,False,False,False,True,False,False,1,1.0,True
-14.409268,164,23.580322,False,False,False,False,False,True,False,False,1,1.0,True
-14.75354,161,24.658239,False,False,False,False,False,True,False,False,1,1.0,True
-14.65021,222,26.133162,False,False,False,False,False,True,False,False,1,1.0,True
-14.797928,154,27.101701,False,False,False,False,False,True,False,False,1,1.0,True
-13.267806,189,28.309588,False,False,False,False,False,True,False,False,1,1.0,True
-14.765489,110,28.971793,False,False,False,False,False,True,False,False,1,1.0,True
-14.080386,173,30.061481,False,False,False,False,False,True,False,False,1,1.0,True
-16.471846,158,31.07568,False,False,False,False,False,True,False,False,1,1.0,True
-16.831291,173,32.170728,False,False,False,False,False,True,False,False,1,1.0,True
-13.788042,184,33.338241,False,False,False,False,False,True,False,False,1,1.0,True
-14.932772,220,36.209458,False,False,False,False,False,True,False,False,1,1.0,True
-14.295997,150,38.517539,False,False,False,False,False,True,False,False,1,1.0,True
-13.798137,81,39.797907,False,False,False,False,False,True,False,False,1,1.0,True
-14.08175,70,40.928635,False,False,False,False,False,True,False,False,1,1.0,True
-14.854642,73,42.059425,False,False,False,False,False,True,False,False,1,1.0,True
-14.172217,81,43.478296,False,False,False,False,False,True,False,False,1,1.0,True
-14.645151,102,44.948885,False,False,False,False,False,True,False,False,1,1.0,True
-13.536368,100,46.376061,False,False,False,False,False,True,False,False,1,1.0,True
-12.468507,96,47.80173,False,False,False,False,False,True,False,False,1,1.0,True
-14.917324,123,49.619963,False,False,False,False,False,True,False,False,1,1.0,True
