#{"t_start": 1789092558.760343, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-22.210437,60,93.000121,False,False,1,6.474854956762355,0
-31.905355,23,121.160212,False,False,1,12.58176729453112,7
-35.159266,54,184.66444,False,False,1,17.048379302642818,18
-21.459922,30,220.956501,False,False,0,17.523088283419348,0
-21.310634,34,260.436398,False,False,1,4.8601816653649905,3
-20.63258,46,315.022763,False,False,0,23.927750825881958,0
-21.882643,51,398.068897,False,False,0,11.444637174566509,0
-32.2261,26,439.713481,False,False,1,5.198480241147,5
-21.49203,45,514.830772,False,False,1,9.60833383289993,9
-21.602067,47,595.056243,False,False,0,13.795895488070238,0
-34.637458,19,625.272197,False,False,1,4.820324533972006,15
-21.22001,34,681.431022,False,False,0,12.335745673483821,0
-22.039713,50,765.2445,False,False,1,14.100982668695874,17
-21.665879,33,820.426299,False,False,0,13.397391933918133,0
-35.432487,23,856.720765,False,False,1,11.084139367176778,13
-19.720523,70,976.693537,False,False,0,13.602664947509764,0
-21.611072,49,1060.748636,False,False,0,13.396107763780362,0
-28.842651,14,1082.901936,False,False,1,6.715245685357258,12
-23.004584,65,1193.735971,False,False,1,6.913039646214852,0
-38.17902,25,1233.626157,False,False,1,7.306168328741317,13
-20.633644,52,1323.061136,False,False,1,8.078674674034119,13
-20.734845,30,1374.600639,False,False,0,7.82826278405981,0
-20.849493,23,1412.82281,False,False,0,13.45209870400316,0
-21.470544,22,1449.374176,False,False,0,14.483903768445009,0
-32.95872,19,1479.860585,False,False,1,19.053040027618394,7
-21.354694,43,1547.472941,False,False,1,7.9442824339335205,7
-20.998291,53,1637.566021,False,False,0,14.63358373977915,0
-20.830115,59,1738.070398,False,False,0,12.060838880116965,0
-20.702041,54,1829.371462,False,False,1,5.383778861241108,14
-21.35042,21,1863.819468,False,False,0,16.350532776303403,0
-22.24464,43,1931.200014,False,False,1,10.850363317591023,6
-45.004971,31,1980.295488,False,False,1,7.7260976762961855,13
-21.687782,39,2041.333848,False,False,1,5.913747889180642,4
-22.015937,56,2139.29852,False,False,0,11.69171138320613,0
-35.059374,20,2171.58467,False,False,1,11.213428016630619,13
-29.11308,71,2293.570943,False,False,1,21.82682220380072,8
-37.468959,30,2342.184391,False,False,1,5.693597695293221,20
-21.48397,49,2420.702637,False,False,1,5.180669862723207,4
-22.637182,58,2518.724925,False,False,2,22.260507136268817,9
-34.685911,18,2547.988321,False,False,1,8.193138519822076,19
-41.907687,51,2628.001728,False,False,1,10.990977514979482,18
-52.25005,39,2688.887004,False,False,1,9.557483377871584,7
-21.86473,35,2748.169623,False,False,0,10.479849614784802,0
-21.930902,38,2809.948582,False,False,1,10.145279299148259,16
-21.040876,38,2870.374205,False,False,1,7.740747788274726,1
-34.157343,18,2900.06548,False,False,1,6.0786960666168435,13
-21.360521,26,2943.817607,False,False,0,21.35801915456193,0
-22.397986,60,3043.511997,False,False,1,8.870378702839258,6
-38.843403,28,3089.100072,False,False,1,9.283224304161163,12
-36.625867,26,3132.667551,False,False,1,10.064519818274075,20
-20.384545,68,3252.199346,False,False,0,14.232014175494006,0
-21.4165,44,3330.271495,False,False,1,11.78684645019975,12
-38.200337,55,3424.864119,False,False,1,9.044407822125507,15
-22.11803,56,3527.845097,False,False,1,17.299184372544715,4
-17.984003,150,3807.006522,False,True,1,3.691097329420758,0
-22.994997,31,3859.218662,False,False,1,23.18733237800367,6
1.676646,150,4136.431607,False,False,0,3.07143641829844,0
-28.638602,12,4156.379848,False,False,1,24.949430286884304,10
-22.5592,32,4211.595913,False,False,1,23.92540728799381,13
-21.570777,46,4294.866228,False,False,0,3.007412353645625,0
-21.092573,36,4360.588168,False,False,0,3.0455001039826715,0
-21.353794,67,4480.350487,False,False,0,3.042501628383164,0
2.304658,150,4750.138146,False,False,0,3.4614112410128253,0
2.581054,150,5016.17745,False,False,0,4.8346290922227695,0
-21.750825,28,5060.943304,False,False,1,24.66330349445344,2
1.903581,150,5324.505885,False,False,0,3.3332448223723214,0
1.351299,150,5587.770798,False,False,0,3.555051312333326,0
3.322231,150,5854.190825,False,False,0,3.1712866648074907,0
2.905728,150,6118.732917,False,False,3,5.066079241242225,0
-9.487185,150,6385.406555,False,True,0,3.584883489568264,0
2.82188,150,6655.0879,False,False,0,3.1408677799495908,0
