#{"t_start": 1787289270.8913043, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-28.00566,420,6.28999,False,False,True,True,False,False,False,False,0,1.0,True
-27.698275,427,9.585033,False,False,True,True,False,False,False,False,0,1.0,True
-28.376132,437,12.930279,False,False,True,True,False,False,False,False,0,1.0,True
-30.702444,550,16.743279,False,False,True,True,False,False,False,False,0,1.0,True
-28.041354,451,19.95858,False,False,True,True,False,False,False,False,0,1.0,True
-26.706969,430,23.50865,False,False,True,True,False,False,False,False,0,1.0,True
-28.64492,493,27.429719,False,False,True,True,False,False,False,False,0,1.0,True
-27.487124,445,30.310207,False,False,True,True,False,False,False,False,0,1.0,True
-31.285606,565,33.916895,False,False,True,True,False,False,False,False,0,1.0,True
-26.22196,442,36.772461,False,False,True,True,False,False,False,False,0,1.0,True
-27.588683,429,42.173655,False,False,True,True,False,False,False,False,0,1.0,True
-28.687504,456,51.119392,False,False,True,True,False,False,False,False,0,1.0,True
-37.332334,1633,75.841252,False,False,True,True,False,False,False,False,0,1.0,True
-19.914613,171,78.73702,False,True,False,False,False,True,False,False,1,1.0,True
-35.933593,977,94.479387,False,False,True,True,False,False,False,False,0,1.0,True
-34.179073,999,109.954822,False,False,True,True,False,False,False,False,0,1.0,True
-18.656255,315,114.860895,False,False,True,False,True,False,False,False,0,1.0,True
-29.195638,565,123.559776,False,False,True,True,False,False,False,False,0,1.0,True
-34.268414,1404,145.449903,False,False,True,True,False,False,False,False,0,1.0,True
-27.553738,1600,170.314454,False,False,True,False,False,False,True,False,0,1.0,True
-25.343942,536,178.762556,False,False,True,False,False,False,True,False,0,1.0,True
-30.50374,755,190.354409,False,False,True,False,False,False,True,False,0,1.0,True
-25.577576,712,201.153804,False,False,True,False,False,False,True,False,0,1.0,True
-27.376576,847,214.432669,False,False,True,False,False,False,True,False,0,1.0,True
-29.936228,1194,232.829983,False,False,True,False,False,False,True,False,0,1.0,True
-25.854279,515,240.754068,False,False,True,False,False,False,True,False,0,1.0,True
-28.68679,618,250.278796,False,False,True,False,False,False,True,False,0,1.0,True
-33.899307,1045,266.020213,False,False,True,False,False,False,True,False,0,1.0,True
-21.074142,721,277.95019,False,True,False,False,False,True,False,False,1,1.0,True
-21.39127,1001,293.48775,False,False,True,False,True,False,False,False,0,1.0,True
-12.634369,2000,324.858325,False,False,True,False,False,False,False,True,0,1.0,True
-25.003193,520,333.195301,False,False,True,True,False,False,False,False,0,1.0,True
-26.126678,822,345.754006,False,False,True,True,False,False,False,False,0,1.0,True
-13.429866,2000,722.446574,False,False,True,False,False,False,False,True,0,1.0,True
-30.165219,1408,744.334647,False,False,True,False,False,False,True,False,0,1.0,True
-8.396982,2000,776.059391,False,False,True,False,False,False,False,True,0,1.0,True
-13.356023,2000,807.955175,False,False,True,False,False,False,False,True,0,1.0,True
-29.8722,1979,837.901522,False,False,True,False,False,False,True,False,0,1.0,True
-12.900884,2000,868.80687,False,False,True,False,False,False,False,True,0,1.0,True
-34.024759,824,880.780352,False,False,True,True,False,False,False,False,0,1.0,True
-24.441022,355,885.906345,False,False,True,True,False,False,False,False,0,1.0,True
-32.859601,814,898.445558,False,False,True,True,False,False,False,False,0,1.0,True
-26.341616,548,905.940773,False,False,True,True,False,False,False,False,0,1.0,True
-17.19919,1047,921.373773,False,True,False,False,False,True,False,False,1,1.0,True
-12.087951,2000,949.602873,False,False,True,False,False,False,False,True,0,1.0,True
-31.949875,936,962.771974,False,False,True,True,False,False,False,False,0,1.0,True
-24.750111,463,969.345963,False,False,True,True,False,False,False,False,0,1.0,True
-13.25706,405,975.509912,False,True,False,False,False,True,False,False,1,1.0,True
-25.986772,789,988.293175,False,False,True,True,False,False,False,False,0,1.0,True
-30.250045,1585,1012.336647,False,False,True,False,True,False,False,False,0,1.0,True
-17.522077,2000,1042.756319,False,False,True,False,False,False,False,True,0,1.0,True
-37.800332,1797,1070.340575,False,False,True,True,False,False,False,False,0,1.0,True
-24.764966,1508,1362.720036,False,False,True,False,True,False,False,False,0,1.0,True
-23.341078,445,1369.664613,False,False,True,True,False,False,False,False,0,1.0,True
-33.768729,682,1380.638635,False,False,True,True,False,False,False,False,0,1.0,True
-15.200985,619,1390.370882,False,True,False,False,False,True,False,False,1,1.0,True
-23.238928,263,1394.479434,False,False,True,True,False,False,False,False,0,1.0,True
-11.201445,278,1398.81911,False,True,False,False,False,True,False,False,1,1.0,True
-26.780636,968,1414.014543,False,False,True,True,False,False,False,False,0,1.0,True
-28.710571,1390,1436.200892,False,False,True,True,False,False,False,False,0,1.0,True
-11.125745,328,1441.104645,False,True,False,False,False,True,False,False,1,1.0,True
-12.105602,769,1453.156575,False,True,False,False,False,True,False,False,1,1.0,True
-23.354322,1185,1472.360877,False,False,True,False,True,False,False,False,0,1.0,True
-18.862525,641,1482.147462,False,False,True,False,True,False,False,False,0,1.0,True
-15.663256,793,1494.709624,False,True,False,False,False,True,False,False,1,1.0,True
-28.136971,936,1509.307901,False,False,True,False,False,False,True,False,0,1.0,True
-31.491696,914,1523.762534,False,False,True,True,False,False,False,False,0,1.0,True
-31.408455,820,1536.373643,False,False,True,True,False,False,False,False,0,1.0,True
-34.463408,1172,1554.931528,False,False,True,False,False,False,True,False,0,1.0,True
-30.585858,1021,1570.892772,False,False,True,True,False,False,False,False,0,1.0,True
