#{"t_start": 1788797130.446891, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-18.550826,55,78.055486,False,False,1,25.0,8
-20.155593,36,142.889433,False,False,0,18.432869914935335,0
-37.026493,55,230.416444,False,False,1,12.47855735477568,4
-13.224973,90,364.944503,False,False,1,11.798443574170712,0
-28.623076,13,395.389573,False,False,1,9.809220387259817,18
-29.007802,14,426.68993,False,False,1,22.408608655857755,4
-20.674652,43,500.405461,False,False,2,18.097630234438025,4
-20.315603,36,560.728063,False,False,0,25.000000000000004,0
-21.51882,26,608.863877,False,False,0,13.453305400764606,0
-33.871317,18,647.151901,False,False,1,20.672218924539358,15
-21.3984,32,702.772527,False,False,0,25.0,0
-21.256862,33,762.749213,False,False,1,10.981813349864998,2
-33.072709,25,809.094585,False,False,1,21.87851151943292,2
-19.50388,34,871.304309,False,False,0,18.589937774521257,0
-19.891018,37,935.614798,False,False,0,15.801624106743773,0
-38.015263,27,985.407805,False,False,1,18.90563789436221,12
-19.153396,41,1053.113952,False,False,1,20.31741784719907,3
-36.18592,21,1093.608176,False,False,1,14.586216536378672,20
-19.724167,43,1163.571913,False,False,1,16.70879634930253,20
-17.834021,36,1229.369131,False,False,1,23.234380059962625,0
-19.494429,32,1287.261021,False,False,0,20.643381715480817,0
-17.100791,61,1383.678422,False,False,1,17.698320677804297,9
-17.836631,60,1479.464654,False,False,0,19.93799429384684,0
-20.661893,36,1542.525889,False,False,1,18.118268254361336,4
-19.605772,39,1609.79123,False,False,1,11.613154672064633,10
-17.978749,67,1715.77444,False,False,0,20.899940505456474,0
-19.820241,54,1802.589079,False,False,0,14.639536662731146,0
-33.39376,30,1857.59888,False,False,1,14.686825151296086,20
-42.673428,30,1913.02887,False,False,1,22.432124534968306,9
-24.162366,90,2045.076533,False,False,2,13.55196039405621,16
-20.522395,23,2091.66877,False,False,0,16.028276731539947,0
-19.249714,56,2182.978528,False,False,1,10.488340163830138,7
