#{"t_start": 1789100126.4717782, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-22.847591,46,68.548284,False,False,1,15.353803011089028,15
-21.044149,29,109.28201,False,False,0,10.162400348296924,0
-157.360641,111,238.23217,False,False,1,9.698743254962757,0
-21.6649,47,292.612708,False,False,0,12.0097683749707,0
-22.648922,54,353.01141,False,False,1,5.078808897195759,3
-20.828672,33,391.495123,False,False,0,20.55901599513745,0
-20.79286,56,456.134904,False,False,0,16.301767292245792,0
-25.514028,118,592.576406,False,False,1,6.925893266793096,0
-21.980997,35,630.326333,False,False,1,7.508755060970016,10
-36.162164,21,652.117712,False,False,1,8.720923533895094,2
-20.579331,33,689.445112,False,False,0,4.064346833540968,0
-23.604701,51,745.802744,False,False,1,3.518456476184324,13
-22.124041,84,840.825569,False,False,0,11.040879297562029,0
-21.11405,83,931.999717,False,False,1,8.565938461414655,15
-35.708256,27,962.84124,False,False,1,9.71365213394165,13
-19.533705,121,1094.192439,False,False,1,3.5026650087437776,0
-21.654862,22,1117.37883,False,False,0,18.84405742762228,0
-22.021738,46,1165.989904,False,False,1,13.809472947671958,14
-21.458237,33,1201.001312,False,False,0,5.259714068961249,0
-20.757788,52,1257.265902,False,False,0,12.634885368776057,0
-21.470558,51,1311.831207,False,False,1,8.137452574785895,4
-39.539318,38,1351.241177,False,False,1,16.403321205080864,6
-21.332339,44,1399.317507,False,False,1,7.618436876968275,14
-21.310502,49,1452.848422,False,False,0,8.636763253738867,0
-18.654248,115,1573.055609,False,False,1,4.656564816115644,0
-22.95738,47,1622.405375,False,False,1,8.918882460782202,7
-21.785826,47,1671.236562,False,False,1,4.2594571929962415,5
-21.198172,30,1703.623483,False,False,0,10.404301518211144,0
-21.262008,66,1774.226905,False,False,1,10.127711372363219,13
-31.758376,57,1835.806697,False,False,2,19.70533151206234,9
-21.201495,27,1865.013232,False,False,0,23.243348096591767,0
-21.911393,31,1898.572678,False,False,0,13.93696348050399,0
-21.421172,45,1945.089907,False,False,1,12.28600474241308,7
-22.241465,38,1985.071675,False,False,1,7.6221527465776315,11
-22.00353,66,2054.953798,False,False,1,11.615348809234831,7
-22.369665,32,2087.746315,False,False,1,14.143753642312323,17
-27.995812,38,2129.096175,False,False,1,7.269752348276334,12
-30.835697,16,2145.579373,False,False,1,4.766468590858871,9
-21.541917,48,2194.940563,False,False,1,8.490047886997147,11
-39.972054,26,2222.694665,False,False,1,9.201778769493103,11
-33.147226,53,2282.410045,False,False,1,4.413876594330811,9
-20.310398,53,2346.254686,False,False,0,12.861309802882863,0
-21.039866,96,2459.688545,False,False,0,6.053170750798769,0
-22.402382,31,2493.6777,False,False,1,16.75152728924266,1
-22.943024,24,2520.796819,False,False,1,16.378461953775226,13
-21.591841,25,2549.670746,False,False,0,21.055976092815403,0
-21.476205,37,2592.244326,False,False,1,14.975907802581778,18
-20.793393,69,2674.848545,False,False,0,3.179263851414791,0
-20.400474,52,2738.636214,False,False,0,3.074958892435977,0
0.709301,150,2923.919228,False,False,0,3.1353526694040057,0
-27.211604,56,2991.691818,False,True,0,4.887430662178479,0
-22.359549,43,3039.461067,False,False,1,11.614394928295363,4
2.653231,150,3222.328943,False,False,0,3.58358424670901,0
-48.993651,38,3265.044761,False,False,1,3.813706905874545,17
2.108121,150,3442.595535,False,False,0,3.6964019733079883,0
3.426677,150,3623.915424,False,False,0,3.1201650195562967,0
2.756883,150,3803.944799,False,False,0,4.374287853922926,0
3.687052,150,3986.238422,False,False,0,7.804834036711484,0
-31.988313,67,4081.497562,False,True,0,3.1881435206248043,0
-20.348701,64,4177.178642,False,False,0,3.088920704941248,0
6.229027,150,4346.569803,False,False,1,6.738270347320912,0
-13.038354,150,4518.574095,False,True,0,7.45328110395101,0
1.894759,150,4694.094009,False,False,0,3.1800210433558114,0
-20.5599,37,4737.957938,False,False,1,3.0318856239318843,0
