#{"t_start": 1788797120.5971375, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-41.781553,33,8766.646065,False,False,1,25.0,1
-23.993548,65,8881.818888,False,False,2,25.000000000000004,19
-13.705072,106,9056.271093,False,False,2,25.0,15
-18.286332,59,9157.495856,False,False,1,25.0,6
-20.226327,36,9221.358394,False,False,1,23.05635641441794,11
-33.1794,24,9268.492782,False,False,1,25.000000000000004,8
-17.889777,54,9362.143983,False,False,1,25.0,0
-31.257186,56,9458.206547,False,False,1,25.0,10
-18.805646,54,9552.160585,False,False,1,25.0,5
-42.59173,103,9715.937868,False,False,2,20.244051544956804,17
-31.554483,33,9777.575846,False,False,1,25.0,11
-20.188826,24,9826.541211,False,False,0,19.23101957204661,0
-35.195317,22,9872.882281,False,False,1,25.000000000000004,13
-31.492551,16,9908.347124,False,False,1,25.0,5
-18.879532,42,9985.124152,False,False,0,17.852471704516315,0
-19.983363,31,10045.741426,False,False,0,25.0,0
-17.31439,50,10136.262647,False,False,0,24.9716035360889,0
-20.24687,39,10208.557694,False,False,0,25.0,0
-21.773846,19,10252.639899,False,False,1,25.0,0
-33.265948,20,10294.126383,False,False,1,25.000000000000004,1
-32.458494,19,10335.863312,False,False,1,25.0,5
-19.536768,29,10395.599075,False,False,1,24.501741170592023,0
-33.530154,18,10434.681741,False,False,1,25.0,7
-20.414664,31,10494.865211,False,False,0,22.138715412782975,0
-19.871851,31,10555.724642,False,False,0,9.611785580941309,0
-16.458066,75,10687.928596,False,False,0,21.62419618300243,0
-16.003135,72,10807.467272,False,False,1,25.000000000000004,0
-20.507766,52,10897.508631,False,False,1,24.710707021730922,3
-19.003214,88,11045.818133,False,False,2,25.000000000000004,2
-36.633432,29,11098.770916,False,False,1,25.0,3
-31.504239,18,11140.600445,False,False,1,22.900839269355618,20
-14.379613,113,11330.724281,False,False,2,24.999999999999996,15
-24.315374,26,11386.806974,False,False,1,25.0,10
-20.216489,37,11456.822214,False,False,1,21.019221298849978,8
-19.568369,56,11555.814753,False,False,0,24.999999999999996,0
-19.003068,53,11646.633318,False,False,1,16.477487806704932,16
-34.904157,29,11702.688247,False,False,1,24.196534079840383,15
-29.777568,21,11747.218125,False,False,1,23.098980440931197,13
-21.016454,26,11801.32706,False,False,1,20.644417239296676,7
-20.720389,35,11866.856318,False,False,0,5.818041586154583,0
-18.896621,46,11953.123342,False,False,0,20.882983237695314,0
-18.354636,64,12058.763083,False,False,1,22.336557906564657,0
-20.639703,41,12131.642672,False,False,1,25.0,10
-19.932849,49,12219.140026,False,False,1,25.0,16
