#{"t_start": 1788975434.0416439, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-46.088879,36,37.928279,False,False,1,16.884637115723258,20
-22.242071,21,60.068387,False,False,0,21.170429251706217,0
-44.745215,31,91.94324,False,False,1,5.877431442525046,18
-22.369106,63,156.83606,False,False,1,25.000000000000004,17
-21.456041,32,190.291547,False,False,0,15.312928241718874,0
-53.426123,46,236.642029,False,True,0,8.889271699835142,0
-20.853053,60,295.810712,False,False,0,25.000000000000004,0
-27.687077,12,306.561858,False,False,1,20.931301104606025,3
-36.121768,89,393.52141,False,False,1,13.922972459720636,12
-20.646751,51,443.618843,False,False,0,15.010742856779414,0
-20.140171,68,507.729526,False,False,1,24.999999999999996,13
-22.751818,27,534.288035,False,False,0,21.609254590950243,0
-21.880241,46,577.317211,False,False,1,16.424700853621783,7
-37.858671,28,604.06309,False,False,1,11.650759802373218,15
-22.358959,35,638.27597,False,False,0,24.999999999999996,0
-31.732845,20,657.27974,False,False,1,20.16726522046548,4
-36.827944,46,700.628342,False,False,1,24.999999999999996,12
-22.118122,51,749.631764,False,False,1,25.000000000000004,12
-21.589701,20,770.131978,False,False,0,20.869251492642686,0
-22.017597,26,795.027113,False,False,1,18.112475604074138,3
-52.333488,29,822.328073,False,False,1,23.62617630977759,16
-26.757695,130,946.534151,False,False,2,25.000000000000004,7
-24.610583,86,1027.927474,False,False,1,24.647354138317635,0
-21.532619,26,1052.101423,False,False,1,24.999999999999996,2
-22.153736,34,1086.10373,False,False,0,17.73900195229085,0
-32.389849,38,1122.282003,False,False,1,25.0,7
-21.637511,26,1147.782657,False,False,0,24.999999999999996,0
-19.34792,101,1244.196476,False,False,2,25.000000000000004,10
-22.65967,34,1275.872101,False,False,1,25.000000000000004,6
-29.245603,13,1287.99784,False,False,1,25.0,7
-21.902382,19,1307.0192,False,False,1,22.940664852011064,20
-21.168082,36,1340.864892,False,False,1,24.999999999999996,7
-49.170108,119,1454.740486,False,False,2,20.270683623931014,18
-21.972443,46,1501.111298,False,False,0,25.000000000000004,0
-22.121118,39,1539.379951,False,False,0,25.000000000000004,0
-22.523714,40,1577.350709,False,False,1,25.000000000000004,1
-38.707891,29,1604.431381,False,False,1,25.000000000000004,2
-20.158269,88,1690.818838,False,False,1,25.000000000000004,0
-59.380369,42,1731.225567,False,False,1,9.734167252576507,10
-49.349094,34,1763.369414,False,False,1,9.109116690066394,14
-38.663299,40,1801.229252,False,False,1,25.0,6
-22.392998,42,1842.904037,False,False,0,25.000000000000004,0
-34.18605,19,1860.84784,False,False,1,25.0,13
-21.019907,20,1880.562242,False,False,0,25.000000000000004,0
-31.439734,16,1895.889566,False,False,1,13.04229665065702,7
-21.563043,37,1931.978885,False,False,1,24.999999999999996,15
-20.676013,48,1985.64352,False,False,1,19.491153371597505,0
-34.804965,127,2131.982185,False,False,3,20.72454812221419,19
-21.762229,59,2201.216588,False,False,0,24.999999999999996,0
-22.006229,39,2243.621323,False,False,1,14.85348349103238,5
-22.804643,41,2290.792715,False,False,1,14.807163703596022,11
-20.86725,27,2322.261136,False,False,0,16.256377590963673,0
-22.064788,72,2404.234956,False,False,1,15.259282581672265,15
