#{"t_start": 1788975434.2258227, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-21.423879,39,42.302614,False,False,0,19.12511423394344,0
-22.844599,37,80.784102,False,False,1,20.23147208929779,19
-22.548329,30,110.142339,False,False,1,24.999999999999996,7
-21.882685,60,169.901837,False,False,1,24.53607233059568,10
-29.863565,13,182.939778,False,False,1,12.094319592418152,14
-29.609921,14,196.331137,False,False,1,21.51856010151368,4
-22.581979,21,215.826883,False,False,1,17.77247537240187,16
-21.84908,49,264.75392,False,False,1,18.142279560728102,0
-22.983353,33,296.854748,False,False,1,24.21272235626247,18
-39.641765,28,322.693649,False,False,1,9.958497450038234,6
-22.471476,51,372.829788,False,False,0,25.0,0
-22.579697,42,412.265259,False,False,1,23.0690677141107,8
-68.840183,37,447.023349,False,False,1,15.551145453088736,17
-30.957817,65,510.600693,False,False,1,16.825550876874967,15
-20.446131,21,531.630051,False,False,1,5.670371261436497,0
-23.056844,38,567.904147,False,False,1,23.887766002883332,11
-32.848345,32,599.673452,False,False,1,15.0938792266165,18
-38.485715,22,620.572543,False,False,1,12.407692615141105,19
-21.543423,38,657.465709,False,False,0,23.754088438608992,0
-20.572707,70,728.416417,False,False,2,13.415655852109825,15
-21.881582,31,758.253271,False,False,0,18.57524012649527,0
-21.391822,33,790.276615,False,False,0,25.0,0
-20.203042,48,838.023867,False,False,0,25.0,0
-22.154885,27,863.363859,False,False,0,25.0,0
-21.496357,34,895.25316,False,False,1,15.284833152362447,17
-21.997754,57,951.012182,False,False,2,25.0,20
-21.473605,48,997.569091,False,False,1,25.0,0
-43.483507,41,1037.449344,False,False,1,7.140665110526306,11
-38.256293,25,1060.999794,False,False,1,10.142861429988917,12
-22.085612,39,1098.918394,False,False,1,19.33451338266507,14
-21.763666,28,1125.516398,False,False,0,25.000000000000004,0
-22.176766,28,1152.071098,False,False,0,18.845710979656126,0
-23.447971,55,1205.326456,False,False,1,25.000000000000004,20
-29.704208,54,1259.543949,False,False,1,19.451776034262082,16
-34.509353,20,1277.935173,False,False,1,8.611195988274284,1
-21.854915,29,1306.193886,False,False,0,17.341809475978007,0
-20.290728,39,1343.921153,False,False,0,19.2098531799113,0
-22.366624,23,1366.515498,False,False,0,21.66159388362178,0
-20.5398,54,1416.643152,False,False,1,25.0,17
-21.801484,33,1449.495882,False,False,0,21.954395628776588,0
-22.998159,29,1476.844025,False,False,1,16.759470125945224,9
-21.092537,41,1514.52557,False,False,1,24.999999999999996,15
-21.335753,69,1580.921886,False,False,1,25.0,0
-26.031159,45,1623.646609,False,False,1,22.66373188308366,10
-45.839186,34,1656.302164,False,False,1,25.000000000000004,17
-22.074344,28,1682.358547,False,False,1,24.00015407899104,9
-43.03788,54,1733.519187,False,False,1,24.999999999999996,17
-41.473603,28,1759.010951,False,False,1,22.616149040408892,2
-22.328249,37,1794.887551,False,False,0,18.22380738073115,0
-22.892259,35,1829.795208,False,False,0,20.31259115180141,0
-21.882048,17,1846.50133,False,False,0,23.638882518661422,0
-21.846485,50,1895.219251,False,False,0,24.13046812242474,0
-39.891818,25,1919.044192,False,False,1,11.598150969571332,20
-32.551979,20,1938.291915,False,False,1,14.72839944604751,17
-21.835376,24,1966.929506,False,False,1,25.0,18
-37.831418,23,1991.72639,False,False,1,16.512942449762818,7
-20.657213,40,2037.180672,False,False,0,18.457907764346984,0
-45.887369,107,2153.864982,False,False,2,25.0,2
-20.026178,62,2225.974049,False,False,1,25.0,0
-23.856619,14,2242.720226,False,False,0,24.999999999999996,0
-21.390742,32,2279.639171,False,False,0,25.0,0
-32.546057,18,2300.390001,False,False,1,20.939278932337377,14
-20.518145,33,2337.642193,False,False,0,24.999999999999996,0
-22.54657,39,2381.990952,False,False,1,25.000000000000004,20
-40.809434,72,2461.518212,False,False,1,25.000000000000004,19
-19.45825,67,2539.39329,False,False,0,25.0,0
-21.072998,60,2606.604466,False,False,1,25.0,19
-21.58624,65,2681.373521,False,False,1,15.592367202368518,0
-23.193043,90,2784.126075,False,False,1,25.0,9
-23.352017,18,2803.964646,False,False,1,24.999999999999996,5
-21.970827,23,2828.025354,False,False,1,25.000000000000004,5
-48.546738,46,2877.584997,False,False,1,24.999999999999996,18
-22.043494,44,2927.020882,False,False,1,25.0,19
-30.143035,14,2942.54703,False,False,1,25.0,16
-34.22862,37,2984.388391,False,False,1,25.000000000000004,10
