#{"t_start": 1789833931.762897, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
16.300742,50,93.557634,True,True,0,3.0,0
15.491327,38,157.240338,True,True,1,3.0,0
14.130065,44,243.243643,True,True,0,3.0,0
13.014839,40,327.168247,True,True,0,3.0,0
4.581184,150,648.122497,False,False,1,3.0,0
17.047067,48,740.695103,True,True,0,3.0,0
14.86405,45,834.533622,True,True,0,3.0,0
15.209377,44,923.308977,True,True,0,3.0,0
4.24763,150,1244.130209,False,False,1,3.0,0
14.034067,43,1331.05946,True,True,0,3.0,0
15.781913,43,1416.475143,True,True,0,3.0,0
17.02431,44,1505.330216,True,True,1,3.0,0
18.791826,54,1618.967509,True,True,0,3.0,0
14.418172,52,1722.443508,True,True,0,3.0,0
4.949107,150,2036.782181,False,False,1,3.0,0
15.728465,52,2143.103427,True,True,0,3.0,0
16.818871,53,2251.66969,True,True,0,3.0,0
13.229108,39,2332.039162,True,True,0,3.0,0
15.714315,50,2434.776586,True,True,0,3.0,0
13.351264,39,2515.486444,True,True,0,3.0,0
1.701086,150,2833.610419,False,False,1,3.0,0
18.812322,49,2929.4133,True,True,1,3.0,0
14.301887,49,3029.431705,True,True,0,3.0,0
13.674029,43,3117.384587,True,True,0,3.0,0
17.910677,49,3215.643245,True,True,0,3.0,0
3.227335,150,3529.220757,False,False,1,3.0,0
12.575087,39,3606.458613,True,True,0,3.0,0
4.271514,150,3915.52102,False,False,1,3.0,0
15.223244,48,4006.15697,True,True,0,3.0,0
17.714128,48,4103.264893,True,True,1,3.0,0
16.416486,52,4215.913647,True,True,0,3.0,0
3.329635,150,4544.795417,False,False,1,3.0,0
5.159183,150,4871.117163,False,False,1,3.0,0
14.404998,46,4969.655603,True,True,0,3.0,0
16.389867,56,5086.672101,True,True,0,3.0,0
14.139891,38,5168.797525,True,True,0,3.0,0
15.195225,50,5276.61281,True,True,0,3.0,0
17.651253,57,5397.910193,True,True,0,3.0,0
-21.899327,42,5485.055804,False,False,1,7.0880474450667,0
15.589,55,5601.935776,True,True,0,3.0,0
16.450325,55,5721.006761,True,True,0,3.0,0
13.299033,44,5812.74048,True,True,0,3.0,0
5.307148,150,6143.667468,False,False,1,3.0,0
15.471591,50,6249.683288,True,True,0,3.0,0
4.670969,150,6580.699466,False,False,1,3.0,0
1.756804,150,6913.041691,False,False,1,3.0,0
2.528028,150,7244.422212,False,False,1,3.0,0
14.011747,48,7343.34268,True,True,0,3.0,0
4.751169,150,7674.762929,False,False,1,3.0,0
18.426561,48,7775.183982,True,True,1,3.0,0
3.183733,150,8106.671927,False,False,1,3.0,0
14.992313,47,8208.283704,True,True,0,3.0,0
6.413361,150,8536.526429,False,False,1,3.0,0
5.172527,150,8866.850665,False,False,1,3.0,0
1.87109,150,9198.906685,False,False,1,3.0,0
4.52014,150,9529.556121,False,False,1,3.0,0
3.468474,150,9857.220932,False,False,1,3.0,0
2.438808,150,10187.010812,False,False,1,3.0,0
14.431999,40,10271.662615,True,True,0,3.0,0
12.711492,33,10341.931918,True,True,0,3.0,0
14.013826,42,10431.078282,True,True,0,3.0,0
17.479255,56,10547.199294,True,True,0,3.0,0
15.97662,41,10634.524591,True,True,0,3.0,0
17.152021,58,10761.470779,True,True,0,3.0,0
16.144029,45,10855.328579,True,True,0,3.0,0
3.167244,150,11186.688493,False,False,1,3.0,0
13.068947,38,11268.849187,True,True,0,3.0,0
14.935743,39,11352.863284,True,True,0,3.0,0
16.483423,56,11472.631811,True,True,0,3.0,0
19.955204,59,11597.399706,True,True,0,3.0,0
14.659699,43,11689.208657,True,True,0,3.0,0
15.83439,56,11809.574818,True,True,0,3.0,0
13.696059,44,11903.789272,True,True,0,3.0,0
14.105282,44,11996.662746,True,True,0,3.0,0
14.212571,43,12090.381532,True,True,0,3.0,0
15.309831,46,12187.558006,True,True,0,3.0,0
15.384991,47,12285.536334,True,True,0,3.0,0
3.664683,150,12620.782767,False,False,1,3.0,0
14.219099,59,12746.675537,True,True,0,3.0,0
1.516986,150,13082.292986,False,False,2,3.0,0
14.765642,44,13175.084112,True,True,0,3.0,0
4.615035,150,13504.386817,False,False,2,3.0,0
17.721442,52,13617.323647,True,True,1,3.0,0
3.005521,150,13948.019273,False,False,1,3.0,0
3.77214,150,14278.020564,False,False,1,3.0,0
15.972153,53,14389.411572,True,True,0,3.0,0
3.28424,150,14719.41293,False,False,1,3.0,0
-20.060279,48,14823.124643,False,False,1,3.0,0
14.956028,43,14913.23467,True,True,0,3.0,0
16.534207,36,14987.740444,True,True,1,3.0,0
16.655099,48,15090.423383,True,True,0,3.0,0
5.120277,150,15422.051338,False,False,1,3.0,0
5.369604,150,15751.421684,False,False,2,3.0,0
5.482418,150,16081.776262,False,False,1,3.0,0
15.771946,48,16183.917344,True,True,0,3.0,0
14.757925,39,16267.567235,True,True,0,3.0,0
19.00497,50,16372.758085,True,True,1,3.0,0
16.169919,50,16476.474199,True,True,0,3.0,0
13.058383,42,16564.426536,True,True,0,3.0,0
17.417365,41,16651.789147,True,True,0,3.0,0
2.784027,150,16980.268008,False,False,1,3.0,0
16.612779,45,17074.69841,True,True,0,3.0,0
18.842139,47,17175.760733,True,True,1,3.0,0
2.502066,150,17506.184607,False,False,1,3.0,0
5.715431,150,17835.971066,False,False,1,3.0,0
16.247517,41,17922.852189,True,True,0,3.0,0
13.903629,46,18019.619149,True,True,0,3.0,0
16.55083,55,18136.056723,True,True,0,3.0,0
14.830972,54,18251.87041,True,True,0,3.0,0
16.976256,43,18346.104305,True,True,0,3.0,0
3.911544,150,18679.117474,False,False,2,3.0,0
15.199873,52,18790.153125,True,True,0,3.0,0
4.861327,150,19118.922949,False,False,2,3.0,0
15.368533,52,19228.916332,True,True,0,3.0,0
15.704713,44,19320.153333,True,True,0,3.0,0
1.738171,150,19654.509331,False,False,1,3.0,0
15.654098,54,19768.684574,True,True,0,3.0,0
-16.667415,34,19843.105645,False,False,1,3.0,0
4.645405,150,20172.945192,False,False,1,3.0,0
14.300174,41,20258.984003,True,True,0,3.0,0
15.118303,48,20360.555463,True,True,0,3.0,0
