#{"t_start": 1789261447.7052872, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-49.246053,44,132.227732,True,True,0,3.076758226509723,0
2.471391,150,541.89811,False,False,1,3.0831785498844932,0
-28.057568,42,647.362921,True,True,0,3.0119261463816573,0
2.400766,150,1055.828358,False,False,1,3.0798766614415185,0
2.798441,150,1408.206656,False,False,1,3.0846673725103977,0
-38.080121,52,1511.427017,True,True,0,3.142061347908809,0
-21.151235,37,1588.390145,False,False,1,4.165872189041073,0
-12.54513,58,1751.309999,True,True,0,3.309417771540709,0
-72.405295,43,1868.829322,True,True,0,3.070639810389223,0
-33.124112,38,1970.898877,True,True,0,3.1166612139197336,0
-47.6589,56,2122.43979,True,True,0,3.096109537884517,0
-20.178765,56,2267.575205,True,True,0,3.2398527987815724,0
-3.1622,71,2457.699473,True,True,0,3.3810081092310615,0
-17.508268,45,2560.402736,True,True,1,3.4488107535942163,0
-26.004397,44,2654.184445,True,True,0,3.1279390003039986,0
-18.247367,73,2800.448066,True,True,0,3.1368741753324416,0
-12.414152,70,2943.273144,True,True,0,3.020284057158656,0
2.984881,150,3332.495515,False,False,2,3.0644786292323523,0
-11.314632,56,3486.602432,True,True,0,3.170774197827715,0
2.358415,150,3911.017827,False,False,1,3.076987804014756,0
-57.632251,54,4056.019742,True,True,0,3.042782622670108,0
-16.343121,72,4253.052469,True,True,0,3.2056202882859828,0
-40.092322,150,4671.298015,False,True,0,3.2847766485696828,0
-73.916511,39,4774.616178,True,True,0,3.062080799982377,0
2.892763,150,5193.648453,False,False,1,3.340882182121277,0
-40.211434,142,5595.50554,True,True,0,3.1644268035888667,0
-56.808047,43,5717.561356,True,True,0,3.2117189168930054,0
-30.095005,42,5832.682247,True,True,0,3.145733212424499,0
3.702392,143,6236.379655,True,True,1,3.2406524635320086,0
17.645233,70,6431.766517,True,True,0,3.2504635448845445,0
-2.836008,80,6660.280598,True,True,0,3.153364924969764,0
0.427581,80,6884.768173,True,True,0,3.1898240390188883,0
1.58311,150,7330.659714,False,True,0,3.3632398096061453,0
2.504332,150,7771.836488,False,False,2,3.512048336051777,0
2.364432,150,8170.749625,False,False,0,8.537340445885567,0
3.42925,150,8584.676676,False,False,0,7.7658923864364615,0
-19.467358,123,8921.72594,False,False,0,9.501678143627139,0
6.101546,150,9335.598616,False,False,2,3.323768377304077,0
-20.576249,51,9466.799669,False,False,1,8.955014207736655,0
-81.084763,47,9605.286518,True,True,0,3.0172248058672353,0
