#{"t_start": 1789722285.5725813, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
5.311803,150,262.17788,False,False,1,3.0,0
-81.62436,47,338.631987,True,True,0,3.0,0
4.944996,150,594.459392,False,False,1,3.0,0
4.302531,150,849.163679,False,False,1,3.0,0
-75.551598,51,932.223311,True,True,0,3.0,0
-64.816851,38,994.687934,True,True,0,3.0,0
-65.63517,57,1088.533142,True,True,1,3.0,0
-80.550682,42,1157.328094,True,True,0,3.0,0
4.282037,150,1413.627375,False,False,1,3.0,0
2.759885,150,1672.387975,False,False,1,3.0,0
4.721496,150,1929.103065,False,False,1,3.0,0
-70.927044,60,2026.301551,True,True,1,3.0,0
-83.346129,51,2110.525052,True,True,0,3.0,0
-72.116811,48,2190.126702,True,True,0,3.0,0
-64.372817,45,2264.209985,True,True,1,3.0,0
-60.549866,48,2342.958933,True,True,0,3.0,0
-62.574924,47,2420.446426,True,True,0,3.0,0
-81.675131,50,2502.54767,True,True,0,3.0,0
-84.327313,44,2574.223191,True,True,0,3.0,0
4.81303,150,2830.643317,False,False,1,3.0,0
-85.139158,48,2908.749031,True,True,0,3.0,0
4.281408,150,3163.575881,False,False,2,3.0,0
-60.972042,49,3244.011539,True,True,0,3.0,0
-78.037225,51,3326.984211,True,True,0,3.0,0
-72.277702,44,3401.081476,True,True,0,3.0,0
-81.906239,46,3478.98053,True,True,0,3.0,0
-67.242273,48,3559.203787,True,True,0,3.0,0
-74.385877,55,3650.864277,True,True,0,3.0,0
-82.643125,49,3746.286353,True,True,0,3.0,0
4.56721,150,4069.043479,False,False,1,3.0,0
-80.071645,50,4173.918786,True,True,0,3.0,0
-50.821984,33,4241.300655,True,True,0,3.0,0
-83.27403,49,4341.699807,True,True,0,3.0,0
-83.672952,48,4441.958632,True,True,0,3.0,0
-80.114103,36,4516.430856,True,True,0,3.0,0
-85.877641,38,4596.271476,True,True,0,3.0,0
3.330108,150,4919.745817,False,False,2,3.0,0
-72.649988,44,5013.693851,True,True,0,3.0,0
5.306439,150,5336.919851,False,False,2,3.0,0
-82.25506,59,5460.426309,True,True,0,3.0,0
5.209935,150,5738.36216,False,False,1,3.0,0
-79.716282,56,5848.92551,True,True,0,3.0,0
-75.700562,57,5967.611495,True,True,0,3.0,0
-70.173355,45,6061.87387,True,True,0,3.0,0
-77.849779,58,6182.65282,True,True,0,3.0,0
-85.490056,40,6267.408687,True,True,0,3.0,0
-75.527433,49,6370.003322,True,True,0,3.0,0
2.87279,150,6698.808646,False,False,1,3.0,0
-84.31138,45,6791.563877,True,True,0,3.0,0
-83.168896,51,6896.61212,True,True,0,3.0,0
3.862997,150,7222.356862,False,False,2,3.0,0
-74.35812,51,7327.779083,True,True,1,3.0,0
-82.346895,43,7416.666359,True,True,0,3.0,0
3.04839,150,7737.444537,False,False,1,3.0,0
-78.534879,35,7811.264068,True,True,0,3.0,0
3.162124,150,8136.631481,False,False,1,3.0,0
-77.212427,51,8241.345979,True,True,0,3.0,0
-21.433786,53,8347.574815,False,False,0,3.0,0
-65.970672,53,8456.838679,True,True,1,3.0,0
-86.221439,39,8539.656723,True,True,0,3.0,0
4.663728,150,8865.780049,False,False,1,3.0,0
3.771089,150,9191.381469,False,False,1,3.0,0
-67.253638,53,9303.030876,True,True,1,3.0,0
-87.061918,36,9378.677895,True,True,0,3.0,0
1.586225,150,9711.259381,False,False,1,3.0,0
-83.6723,52,9822.309389,True,True,0,3.0,0
-35.773957,39,9903.410737,False,False,0,3.0,0
2.661825,150,10224.380629,False,False,1,3.0,0
-82.705785,51,10327.934993,True,True,0,3.0,0
-74.057366,48,10424.234391,True,True,0,3.0,0
3.943833,150,10750.944248,False,False,2,3.0,0
-30.869151,36,10824.935295,False,False,1,3.0,0
-70.157036,51,10930.994483,True,True,0,3.0,0
5.94836,150,11264.554659,False,False,2,3.0,0
-85.475673,44,11369.941277,True,True,0,3.0,0
-71.066927,49,11478.790116,True,True,0,3.0,0
-65.934958,51,11598.420394,True,True,0,3.0,0
-66.839237,53,11720.289656,True,True,0,3.0,0
3.122328,150,12052.715953,False,False,1,3.0,0
-82.747273,48,12153.804892,True,True,0,3.0,0
-82.655588,54,12265.596405,True,True,0,3.0,0
-78.510303,40,12350.674676,True,True,0,3.0,0
-85.116551,48,12449.707043,True,True,0,3.0,0
-68.569528,55,12565.027817,True,True,0,3.0,0
-71.572846,42,12651.743027,True,True,0,3.0,0
