#{"t_start": 1789722278.288255, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-67.818948,50,88.425896,True,True,0,3.0,0
-65.827604,38,150.935947,True,True,1,3.0,0
-78.908342,44,224.72147,True,True,0,3.0,0
-86.334536,40,289.955102,True,True,0,3.0,0
4.581184,150,545.417622,False,False,1,3.0,0
-74.53725,48,625.289175,True,True,0,3.0,0
-73.187265,45,699.004357,True,True,0,3.0,0
-79.288241,44,772.662411,True,True,0,3.0,0
4.24763,150,1029.100944,False,False,1,3.0,0
-83.770675,43,1099.338929,True,True,0,3.0,0
-69.246799,43,1168.983149,True,True,0,3.0,0
-62.733742,44,1241.785494,True,True,1,3.0,0
-51.766371,54,1330.137785,True,True,0,3.0,0
-82.161242,52,1415.142776,True,True,0,3.0,0
4.949107,150,1674.208649,False,False,1,3.0,0
-83.423356,52,1758.789643,True,True,0,3.0,0
-77.312611,53,1847.183342,True,True,0,3.0,0
-84.77176,39,1911.035298,True,True,0,3.0,0
-83.738434,50,1993.741219,True,True,0,3.0,0
-86.020391,39,2058.758829,True,True,0,3.0,0
1.701086,150,2316.188321,False,False,1,3.0,0
-55.371353,49,2397.285589,True,True,1,3.0,0
-83.389875,49,2478.386936,True,True,0,3.0,0
-83.869072,43,2548.828881,True,True,0,3.0,0
-61.074548,49,2627.943891,True,True,0,3.0,0
3.227335,150,2884.247796,False,False,1,3.0,0
-85.169915,39,2947.980077,True,True,0,3.0,0
4.271514,150,3204.278952,False,False,1,3.0,0
-82.065714,48,3282.681325,True,True,0,3.0,0
-63.35131,48,3362.655384,True,True,1,3.0,0
-70.62673,52,3451.574694,True,True,0,3.0,0
3.375533,150,3721.922043,False,False,1,3.0,0
5.068759,150,4050.657801,False,False,1,3.0,0
-78.198907,46,4143.644636,True,True,0,3.0,0
-73.907849,52,4251.169287,True,True,0,3.0,0
-72.036174,38,4332.509117,True,True,0,3.0,0
-84.272055,49,4440.182708,True,True,0,3.0,0
-68.853621,57,4557.212693,True,True,0,3.0,0
4.741699,150,4884.747298,False,False,1,3.0,0
-71.753103,53,4994.793837,True,True,0,3.0,0
-82.493171,55,5111.182931,True,True,0,3.0,0
-85.287423,44,5200.39638,True,True,0,3.0,0
5.320914,150,5526.319051,False,False,1,3.0,0
-82.482568,50,5613.414788,True,True,0,3.0,0
6.552159,150,5894.684255,False,False,2,3.0,0
1.826825,150,6215.439065,False,False,1,3.0,0
-85.259962,92,6408.955128,True,True,1,3.0,0
-85.417011,49,6513.088644,True,True,0,3.0,0
-109.81503,109,6743.832948,True,True,1,3.0,0
-60.325374,48,6844.869219,True,True,1,3.0,0
3.355661,150,7166.936655,False,False,1,3.0,0
-77.5271,47,7268.065866,True,True,0,3.0,0
-58.568762,56,7387.677005,True,True,0,3.0,0
5.172527,150,7711.57127,False,False,1,3.0,0
1.869456,150,8032.695897,False,False,1,3.0,0
4.495602,150,8358.741674,False,False,1,3.0,0
3.468474,150,8679.880322,False,False,1,3.0,0
2.267977,150,9001.444634,False,False,1,3.0,0
-68.993501,40,9083.465949,True,True,0,3.0,0
-86.842078,35,9156.171534,True,True,0,3.0,0
-21.004071,50,9257.139696,False,False,0,3.0,0
-62.690567,56,9370.62483,True,True,0,3.0,0
-65.267971,41,9457.993577,True,True,0,3.0,0
-72.392056,58,9581.389867,True,True,0,3.0,0
-68.140799,45,9677.954136,True,True,0,3.0,0
3.296131,150,10011.477087,False,False,1,3.0,0
-86.088626,38,10091.155286,True,True,0,3.0,0
-68.298533,39,10173.597398,True,True,0,3.0,0
-73.136871,56,10292.24304,True,True,0,3.0,0
-52.928489,59,10416.16287,True,True,0,3.0,0
-84.361983,43,10506.831411,True,True,0,3.0,0
-80.541176,56,10624.179052,True,True,0,3.0,0
-85.010091,41,10710.458865,True,True,0,3.0,0
-84.598507,44,10802.001504,True,True,0,3.0,0
-73.812447,43,10895.472454,True,True,0,3.0,0
-80.219639,47,10995.860542,True,True,0,3.0,0
-83.184831,47,11092.830509,True,True,0,3.0,0
3.664683,150,11442.506074,False,False,1,3.0,0
-83.79355,44,11548.370121,True,True,0,3.0,0
1.516986,150,11891.390625,False,False,2,3.0,0
