#{"t_start": 1788885190.9817965, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-46.088879,36,41.776929,False,False,1,16.884637115723258,20
-22.242071,21,75.179379,False,False,0,21.170429251706217,0
-44.745215,31,119.135594,False,False,1,5.877431442525046,18
-22.369106,63,198.106242,False,False,1,25.000000000000004,17
-21.456041,32,242.937163,False,False,0,15.312928241718874,0
-53.426123,46,304.556029,False,True,0,8.889271699835142,0
-20.853053,60,381.072087,False,False,0,25.000000000000004,0
-27.687077,12,403.481108,False,False,1,20.931301104606025,3
-36.121768,89,510.981838,False,False,1,13.922972459720636,12
-20.646751,51,578.53267,False,False,0,15.010742856779414,0
-20.140171,68,660.987176,False,False,1,24.999999999999996,13
-22.751818,27,700.609743,False,False,0,21.609254590950243,0
-21.880241,46,759.285578,False,False,1,16.424700853621783,7
-37.858671,28,799.207798,False,False,1,11.650759802373218,15
-22.358959,35,847.744119,False,False,0,24.999999999999996,0
-31.732845,20,879.232559,False,False,1,20.16726522046548,4
-36.827944,46,938.717847,False,False,1,24.999999999999996,12
-22.118122,51,1003.41264,False,False,1,25.000000000000004,12
-21.589701,20,1035.244339,False,False,0,20.869251492642686,0
-22.017597,26,1072.864925,False,False,1,18.112475604074138,3
-52.333488,29,1113.759978,False,False,1,23.62617630977759,16
-26.757695,130,1270.324444,False,False,2,25.000000000000004,7
-24.610583,86,1372.275475,False,False,1,24.647354138317635,0
-21.532619,26,1410.114367,False,False,1,24.999999999999996,2
-22.153736,34,1458.093605,False,False,0,17.73900195229085,0
-32.389849,38,1509.315791,False,False,1,25.0,7
-21.637511,26,1548.533704,False,False,0,24.999999999999996,0
-19.34792,101,1668.621102,False,False,2,25.000000000000004,10
-22.65967,34,1714.430129,False,False,1,25.000000000000004,6
-29.245603,13,1737.849119,False,False,1,25.0,7
-21.902382,19,1769.19778,False,False,1,22.940664852011064,20
-21.168082,36,1818.300389,False,False,1,24.999999999999996,7
-49.170108,119,1958.245366,False,False,2,20.270683623931014,18
-21.972443,46,2020.489183,False,False,0,25.000000000000004,0
-22.121118,39,2073.391605,False,False,0,25.000000000000004,0
-22.523714,40,2126.312204,False,False,1,25.000000000000004,1
-38.707891,29,2167.221177,False,False,1,25.000000000000004,2
-20.158269,88,2274.23623,False,False,1,25.000000000000004,0
-59.380369,42,2329.520192,False,False,1,9.734167252576507,10
-49.349094,34,2375.827424,False,False,1,9.109116690066394,14
-38.663299,40,2428.956882,False,False,1,25.0,6
