#{"t_start": 1787450754.9700053, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-15.333589,185,4.386114,False,False,False,False,False,True,False,False,1,1.0,True
-24.010417,166,5.659879,False,False,False,False,False,True,False,False,1,1.0,True
-16.218677,192,6.97157,False,False,False,False,False,True,False,False,1,1.0,True
-16.481659,192,8.196431,False,False,False,False,False,True,False,False,1,1.0,True
-16.642179,162,9.377765,False,False,False,False,False,True,False,False,1,1.0,True
-16.778847,146,10.45303,False,False,False,False,False,True,False,False,1,1.0,True
-13.777361,150,11.52638,False,False,False,False,False,True,False,False,1,1.0,True
-16.833758,158,12.563517,False,False,False,False,False,True,False,False,1,1.0,True
-13.062311,122,13.519924,False,False,False,False,False,True,False,False,1,1.0,True
-14.45526,180,14.665329,False,False,False,False,False,True,False,False,1,1.0,True
-14.098512,154,15.704445,False,False,False,False,False,True,False,False,1,1.0,True
-13.364283,164,16.613726,False,False,False,False,False,True,False,False,1,1.0,True
-15.902564,148,17.908593,False,False,False,False,False,True,False,False,1,1.0,True
-15.514598,152,19.272259,False,False,False,False,False,True,False,False,1,1.0,True
-15.593052,150,20.442863,False,False,False,False,False,True,False,False,1,1.0,True
-15.478651,133,21.625575,False,False,False,False,False,True,False,False,1,1.0,True
-16.747535,166,22.88739,False,False,False,False,False,True,False,False,1,1.0,True
-14.245785,186,24.396225,False,False,False,False,False,True,False,False,1,1.0,True
-15.807961,140,25.617902,False,False,False,False,False,True,False,False,1,1.0,True
-17.822592,151,26.734007,False,False,False,False,False,True,False,False,1,1.0,True
-14.41297,182,28.150205,False,False,False,False,False,True,False,False,1,1.0,True
-13.666241,167,29.368159,False,False,False,False,False,True,False,False,1,1.0,True
-14.161629,148,30.462673,False,False,False,False,False,True,False,False,1,1.0,True
-18.018344,179,31.873603,False,False,False,False,False,True,False,False,1,1.0,True
-15.402414,189,33.513949,False,False,False,False,False,True,False,False,1,1.0,True
-19.921718,211,35.173086,False,False,False,False,False,True,False,False,1,1.0,True
-19.672448,276,37.456497,False,False,False,False,False,True,False,False,1,1.0,True
-16.006928,172,38.739681,False,False,False,False,False,True,False,False,1,1.0,True
-14.406242,143,39.872676,False,False,False,False,False,True,False,False,1,1.0,True
-15.446975,210,42.561633,False,False,False,False,False,True,False,False,1,1.0,True
-13.575301,194,45.612063,False,False,False,False,False,True,False,False,1,1.0,True
-13.458571,71,46.775117,False,False,False,False,False,True,False,False,1,1.0,True
-14.861585,75,48.02468,False,False,False,False,False,True,False,False,1,1.0,True
-13.772704,68,49.162194,False,False,False,False,False,True,False,False,1,1.0,True
-16.443957,84,50.555368,False,False,False,False,False,True,False,False,1,1.0,True
-15.861206,89,51.959408,False,False,False,False,False,True,False,False,1,1.0,True
-17.41503,126,53.962851,False,False,False,False,False,True,False,False,1,1.0,True
-15.328656,120,55.817418,False,False,False,False,False,True,False,False,1,1.0,True
-12.509447,138,58.093897,False,False,False,False,False,True,False,False,1,1.0,True
-14.305713,261,62.272181,False,False,False,False,False,True,False,False,1,1.0,True
-14.369262,140,64.598289,False,False,False,False,False,True,False,False,1,1.0,True
-12.32735,138,66.963246,False,False,False,False,False,True,False,False,1,1.0,True
-14.798438,108,68.797961,False,False,False,False,False,True,False,False,1,1.0,True
