#{"t_start": 1789092558.7569253, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-37.370557,60,87.065037,False,False,1,11.58430075645447,3
-51.701907,141,255.463574,False,False,2,8.041627388994652,2
-22.136669,82,365.706529,False,False,0,7.842383847181472,0
-21.713572,56,461.662054,False,False,0,16.46738000093093,0
-31.66975,19,491.772743,False,False,1,6.038559907855933,3
-35.158264,23,528.085973,False,False,1,19.98377957350775,9
-32.571425,67,640.514246,False,False,1,9.561359622659,10
-22.83509,25,682.024132,False,False,1,12.418367682322955,15
-22.878705,34,735.930481,False,False,1,18.1646477435815,17
-44.028746,40,798.059102,False,False,1,4.900620660074086,7
-31.95671,48,876.841754,False,False,1,7.570260494469967,15
-22.027785,84,1018.764843,False,False,1,9.520637306322362,3
-21.900578,60,1126.011281,False,False,1,9.218735194042193,0
-21.567104,57,1221.458928,False,False,1,14.187947290397714,10
-22.850984,48,1301.766932,False,False,1,10.755978575919332,4
-21.913415,55,1393.814214,False,False,0,9.093206478787524,0
-22.259164,30,1442.953173,False,False,1,12.612233961023774,16
-21.105196,71,1559.628626,False,False,1,4.073620186136488,3
-21.707543,31,1611.604307,False,False,0,17.304582207719964,0
-35.486335,36,1669.124343,False,False,1,5.518507957458496,9
-19.839909,94,1822.571191,False,False,2,17.35631389919891,9
-20.535312,91,1971.272554,False,False,1,14.641813076058446,0
-21.704433,38,2034.057199,False,False,1,15.622649908065796,16
-29.968945,38,2099.372724,False,False,1,9.480237271045505,7
-35.280671,62,2207.025437,False,False,1,7.979817652022272,8
-20.439965,58,2305.651542,False,False,0,13.028639793395996,0
-21.448572,58,2399.687523,False,False,1,9.787720823328211,0
-54.348124,55,2486.351719,False,False,1,10.179927740528639,13
-35.818789,22,2520.818412,False,False,1,8.230234339728018,10
-21.614774,40,2587.429866,False,False,1,24.572601377964023,8
-21.798214,70,2706.336478,False,False,2,4.59720988360707,14
-22.122915,28,2753.973464,False,False,0,13.525377902001427,0
-21.298193,64,2863.341574,False,False,0,9.48689926509788,0
-21.399764,25,2904.801904,False,False,0,9.801189527945521,0
-22.276687,68,3020.506503,False,False,1,12.020657114775682,16
-20.855354,60,3123.161633,False,False,0,10.871980094936044,0
-27.005688,102,3299.055947,False,False,1,3.289816692228414,0
-21.888821,35,3360.242315,False,False,1,4.132222506134572,4
3.0098,150,3640.015777,False,False,0,6.963889859564217,0
-20.993871,58,3745.289537,False,False,0,3.202113837353457,0
0.297004,150,4020.762894,False,False,0,4.357321127358193,0
-21.178661,72,4151.859286,False,False,0,7.215040727144793,0
-25.661175,32,4206.030563,False,False,1,3.002226591110228,14
4.664938,150,4483.513482,False,False,0,3.3131957965008443,0
-48.555477,150,4751.545288,False,True,0,4.913776781259058,0
-36.62812,23,4788.587867,False,False,1,4.102978510036442,4
0.711825,150,5050.625264,False,False,2,3.447920466202456,0
-20.304874,95,5215.252778,False,False,0,9.679727355532336,0
2.079293,150,5478.226613,False,False,0,3.6068988507824904,0
-21.823015,22,5516.506715,False,False,1,22.52776265144349,19
-37.900014,35,5574.480292,False,False,1,8.651371334592758,16
-21.896384,150,5832.096113,False,True,0,6.206358075141908,0
-28.479595,13,5854.510639,False,False,1,12.988812592939366,6
-20.078927,38,5919.374511,False,False,0,3.022014141082764,0
-21.14629,33,5977.521381,False,False,0,3.003876576335327,0
-43.001812,42,6044.703488,False,False,1,3.00151929855897,6
4.392964,150,6307.168159,False,False,1,3.5252575480458774,0
2.735986,150,6571.820345,False,False,0,3.05660331301787,0
-34.45081,60,6673.31714,False,False,1,5.877733812582134,11
-73.510788,87,6824.37657,False,False,2,3.007276923005314,0
