#{"t_start": 1787403783.401401, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-16.83106,224,4.629587,False,False,False,False,False,True,False,False,1,1.0,True
-15.840889,165,5.799085,False,False,False,False,False,True,False,False,1,1.0,True
-16.198134,152,6.766468,False,False,False,False,False,True,False,False,1,1.0,True
-16.272138,158,7.754663,False,False,False,False,False,True,False,False,1,1.0,True
-13.123323,134,8.701323,False,False,False,False,False,True,False,False,1,1.0,True
-17.000509,171,9.776578,False,False,False,False,False,True,False,False,1,1.0,True
-15.837992,183,10.913784,False,False,False,False,False,True,False,False,1,1.0,True
-15.644151,158,11.879189,False,False,False,False,False,True,False,False,1,1.0,True
-12.898362,200,13.135412,False,False,False,False,False,True,False,False,1,1.0,True
-17.455422,146,14.066066,False,False,False,False,False,True,False,False,1,1.0,True
-15.685804,131,14.889363,False,False,False,False,False,True,False,False,1,1.0,True
-15.631397,164,15.900102,False,False,False,False,False,True,False,False,1,1.0,True
-15.321248,151,16.855254,False,False,False,False,False,True,False,False,1,1.0,True
-16.636385,215,18.213516,False,False,False,False,False,True,False,False,1,1.0,True
-13.529259,152,19.168273,False,False,False,False,False,True,False,False,1,1.0,True
-15.219555,202,20.378413,False,False,False,False,False,True,False,False,1,1.0,True
-18.70131,164,21.41956,False,False,False,False,False,True,False,False,1,1.0,True
-15.370728,190,22.594352,False,False,False,False,False,True,False,False,1,1.0,True
-16.414031,188,23.751633,False,False,False,False,False,True,False,False,1,1.0,True
-17.966955,176,24.905313,False,False,False,False,False,True,False,False,1,1.0,True
-14.458916,211,26.217922,False,False,False,False,False,True,False,False,1,1.0,True
-16.44421,150,27.152314,False,False,False,False,False,True,False,False,1,1.0,True
-18.052445,164,28.16994,False,False,False,False,False,True,False,False,1,1.0,True
-18.682815,162,29.180873,False,False,False,False,False,True,False,False,1,1.0,True
-17.013376,162,30.165087,False,False,False,False,False,True,False,False,1,1.0,True
-16.361043,179,31.271146,False,False,False,False,False,True,False,False,1,1.0,True
-17.837014,167,32.342897,False,False,False,False,False,True,False,False,1,1.0,True
-15.798196,180,33.452866,False,False,False,False,False,True,False,False,1,1.0,True
-20.126719,190,34.690517,False,False,False,False,False,True,False,False,1,1.0,True
-28.568691,200,37.999829,False,False,False,False,False,True,False,False,1,1.0,True
-13.84367,95,39.346113,False,False,False,False,False,True,False,False,1,1.0,True
-13.508118,65,40.294047,False,False,False,False,False,True,False,False,1,1.0,True
-13.898627,74,41.292611,False,False,False,False,False,True,False,False,1,1.0,True
-14.39529,72,42.259035,False,False,False,False,False,True,False,False,1,1.0,True
-13.597746,70,43.238421,False,False,False,False,False,True,False,False,1,1.0,True
-14.1054,74,44.252025,False,False,False,False,False,True,False,False,1,1.0,True
-14.01048,80,45.389369,False,False,False,False,False,True,False,False,1,1.0,True
-14.438095,99,46.9549,False,False,False,False,False,True,False,False,1,1.0,True
-14.286478,121,48.879274,False,False,False,False,False,True,False,False,1,1.0,True
-14.49156,157,51.335926,False,False,False,False,False,True,False,False,1,1.0,True
-13.832319,115,53.129214,False,False,False,False,False,True,False,False,1,1.0,True
-13.11668,130,55.04387,False,False,False,False,False,True,False,False,1,1.0,True
-11.891618,219,58.218697,False,False,False,False,False,True,False,False,1,1.0,True
-14.414396,74,59.254314,False,False,False,False,False,True,False,False,1,1.0,True
-13.423648,79,60.438777,False,False,False,False,False,True,False,False,1,1.0,True
-13.700456,76,61.521231,False,False,False,False,False,True,False,False,1,1.0,True
-15.75579,88,62.829602,False,False,False,False,False,True,False,False,1,1.0,True
-13.365522,114,64.363241,False,False,False,False,False,True,False,False,1,1.0,True
-14.125045,79,65.583311,False,False,False,False,False,True,False,False,1,1.0,True
-14.191817,72,66.606103,False,False,False,False,False,True,False,False,1,1.0,True
-14.604973,75,67.730868,False,False,False,False,False,True,False,False,1,1.0,True
-13.467363,68,68.706491,False,False,False,False,False,True,False,False,1,1.0,True
-19.386243,82,69.827891,False,False,False,False,False,True,False,False,1,1.0,True
-13.692763,86,71.102201,False,False,False,False,False,True,False,False,1,1.0,True
-15.774382,63,72.042413,False,False,False,False,False,True,False,False,1,1.0,True
-15.427524,64,72.929765,False,False,False,False,False,True,False,False,1,1.0,True
-15.142018,71,73.949102,False,False,False,False,False,True,False,False,1,1.0,True
-15.681192,78,75.067357,False,False,False,False,False,True,False,False,1,1.0,True
-14.543865,67,76.022187,False,False,False,False,False,True,False,False,1,1.0,True
-14.462958,93,77.405101,False,False,False,False,False,True,False,False,1,1.0,True
-14.58168,94,78.80471,False,False,False,False,False,True,False,False,1,1.0,True
-16.20235,74,79.838913,False,False,False,False,False,True,False,False,1,1.0,True
-14.506258,94,81.19124,False,False,False,False,False,True,False,False,1,1.0,True
-12.808697,76,82.368739,False,False,False,False,False,True,False,False,1,1.0,True
-14.081382,89,83.738263,False,False,False,False,False,True,False,False,1,1.0,True
-18.297277,103,85.427069,False,False,False,False,False,True,False,False,1,1.0,True
-13.636293,116,87.125837,False,False,False,False,False,True,False,False,1,1.0,True
-13.502011,126,89.200243,False,False,False,False,False,True,False,False,1,1.0,True
-17.87979,119,90.973398,False,False,False,False,False,True,False,False,1,1.0,True
-13.831284,111,92.804293,False,False,False,False,False,True,False,False,1,1.0,True
