#{"t_start": 1789092558.760343, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-32.415698,40,62.207265,False,False,1,8.150424130669494,5
-21.845461,38,111.414739,False,False,1,5.757029150320762,3
-34.245053,22,137.163069,False,False,1,4.656559626242365,4
-20.597574,57,204.455788,False,False,0,11.893628207969728,0
-21.490438,94,317.213205,False,False,1,14.077885992784571,13
-21.97282,31,367.222521,False,False,0,18.17310993584883,0
-22.668541,67,476.094971,False,False,1,21.561007738113407,1
-41.121523,55,562.632828,False,False,1,11.478071464234242,12
-30.295763,75,685.409205,False,False,1,9.018722999172345,4
-58.488049,98,844.383134,False,False,1,13.536963568732219,0
-36.646666,27,886.626102,False,False,1,4.87052926208039,4
-39.686707,50,965.817339,False,False,1,4.700522120292186,6
-21.65907,58,1061.840984,False,False,0,7.105049746365585,0
-39.068969,42,1128.471935,False,False,1,6.943900709529232,19
-31.567512,16,1154.005871,False,False,1,13.170006278067005,16
-21.343538,73,1276.719749,False,False,0,9.528915099411485,0
-34.665033,47,1352.784662,False,False,1,8.038596399274802,1
-22.164672,47,1431.564383,False,False,1,9.001774982746383,17
-21.670752,33,1486.954316,False,False,0,10.966066634616007,0
-21.366067,33,1542.534211,False,False,0,11.060004760192593,0
-22.107095,62,1645.650009,False,False,0,6.75533857237793,0
-20.851212,75,1772.437474,False,False,0,10.3874891564821,0
-21.195993,51,1858.172639,False,False,0,11.25775851344134,0
-21.370758,37,1921.335199,False,False,0,11.488847136497494,0
-35.000114,44,1992.975005,False,False,1,7.613370439545246,4
-19.663785,63,2096.95121,False,False,1,20.09389040955404,0
-21.833324,18,2127.635833,False,False,0,6.95266151832145,0
-22.826315,93,2286.009692,False,False,1,8.159456538238164,14
-20.30921,84,2423.361645,False,False,1,7.950025623487954,0
-21.183342,39,2488.780454,False,False,0,12.339097515009485,0
-22.080371,38,2549.863804,False,False,1,6.083933187083308,17
-18.445713,64,2652.513586,False,False,1,14.8362233042717,0
-21.498115,20,2684.827752,False,False,0,22.098004341125492,0
-41.100896,27,2727.197158,False,False,1,3.5268660057620593,10
-20.778778,40,2794.876363,False,False,0,10.46932973634292,0
-36.343289,73,2913.676554,False,False,1,7.2900669474716855,1
-22.247062,50,2998.247834,False,False,1,7.8076750817959555,19
-20.952137,56,3092.852701,False,False,0,15.398298507135172,0
-22.555288,23,3132.526321,False,False,1,5.302674600814247,1
-23.048304,39,3196.921295,False,False,1,12.686789604732551,3
-20.988757,139,3443.991554,False,False,2,20.091353549780038,1
-47.039065,38,3510.632967,False,False,1,24.805821215149308,2
-22.977791,16,3538.399872,False,False,1,23.90519905090332,20
-18.3868,148,3815.747982,False,False,0,21.743568248876578,0
-23.054272,25,3857.004715,False,False,1,22.063655210635478,11
-34.518819,18,3886.832176,False,False,1,24.926670670509335,15
-22.957915,26,3933.075042,False,False,1,22.774385862069,16
-22.022384,21,3969.016729,False,False,1,24.732831358909614,14
-19.077626,113,4170.102997,False,False,2,17.322022416430684,2
3.362236,150,4438.877829,False,False,0,3.33846670603108,0
-39.0768,150,4704.697829,False,True,0,9.02749475572148,0
-17.751985,150,4962.349192,False,True,0,3.1346765476497067,0
3.671055,150,5222.185721,False,False,0,3.452518372593212,0
2.478337,150,5484.028399,False,False,0,4.2936840966775,0
4.132241,150,5746.390983,False,False,0,3.111553134601148,0
2.540796,150,6009.982377,False,False,0,5.067815730911627,0
2.453981,150,6273.797837,False,False,0,3.792059363482792,0
-22.782866,54,6367.485121,False,False,1,5.70532779340253,8
-20.458323,40,6435.657482,False,False,0,3.000762113345887,0
-45.597201,28,6480.25556,False,False,1,4.087168429979257,9
-21.225148,73,6606.066065,False,False,2,11.243693226396422,18
-38.093034,143,6861.769295,False,False,1,8.302601664147657,16
