#{"t_start": 1788835062.3467436, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-20.444681,25,9650.285686,False,False,0,25.0,0
-16.447706,78,9783.167493,False,False,0,14.990073756814276,0
-19.744667,38,9856.109128,False,False,0,25.0,0
-35.825375,51,9947.334616,False,False,1,11.215825844711167,3
-16.88939,68,10066.954293,False,False,0,15.389551156683869,0
-79.909771,39,10138.138791,False,False,1,8.706953141348448,10
-21.868755,21,10184.166435,False,False,0,25.000000000000004,4
-20.034469,63,10305.881156,False,False,0,25.0,0
-21.515217,17,10348.080923,False,False,1,25.0,20
-39.539923,24,10400.603666,False,False,1,11.057264873823842,10
-21.014317,18,10441.25968,False,False,0,25.0,0
-20.188384,26,10498.574452,False,False,0,25.0,0
-65.191771,33,10567.277626,False,False,1,24.999999999999996,8
-18.0884,47,10655.114136,False,False,0,24.999999999999996,0
-21.541062,22,10703.925581,False,False,1,25.0,14
-14.729442,113,10899.760199,False,False,0,25.0,0
-18.340209,52,10995.049002,False,False,1,14.898275689982505,2
-20.195498,30,11057.232728,False,False,0,18.755033381917055,0
-40.841933,45,11139.814269,False,False,1,6.029892022093998,5
-20.116443,45,11218.04359,False,False,0,25.0,0
-20.53913,24,11256.801083,False,False,0,24.999999999999996,0
-15.406177,76,11381.875878,False,False,1,24.999999999999996,0
6.226901,150,11639.736162,False,False,2,20.85616184726441,20
-19.83998,44,11726.927294,False,False,1,25.000000000000004,4
-19.61777,29,11789.686444,False,False,0,18.970212125648867,0
-18.184607,57,11904.658853,False,False,1,25.000000000000004,6
-19.37719,103,12086.15206,False,False,1,25.000000000000004,2
-34.816915,53,12185.771088,False,False,1,25.0,18
-17.805475,64,12305.386443,False,False,0,25.000000000000004,0
-18.39936,78,12446.066218,False,False,1,20.62902327955092,13
-20.683939,31,12511.865186,False,False,0,22.75675883971198,0
-21.921355,36,12585.206659,False,False,1,24.999999999999996,5
-32.842453,17,12625.492561,False,False,1,11.305705730441277,17
-37.257462,31,12685.426736,False,False,1,24.999999999999996,20
-24.41368,33,12745.604223,False,False,1,25.000000000000004,3
-23.420335,31,12805.647869,False,False,1,4.696303659123636,1
-38.694964,29,12858.101128,False,False,1,25.000000000000004,12
-32.885755,17,12896.338522,False,False,1,10.4964197361803,6
-17.013375,78,13036.081762,False,False,0,25.000000000000004,0
-22.834224,28,13097.489106,False,False,1,25.0,13
-32.215788,101,13273.511986,False,False,2,25.0,12
-29.78445,16,13311.071712,False,False,1,19.042718260106888,2
