#{"t_start": 1788835072.5606644, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-43.985257,36,57.908818,False,False,1,16.884637115723258,20
-21.12921,21,104.160762,False,False,0,21.170429251706217,0
-43.599264,31,161.858017,False,False,1,5.877431442525046,18
-19.591401,63,267.432252,False,False,1,25.000000000000004,17
-19.971028,32,328.959494,False,False,0,15.312928241718874,0
-52.632378,46,415.596998,False,True,0,8.889271699835142,0
-17.395988,60,520.155124,False,False,0,25.000000000000004,0
-27.190517,12,550.734108,False,False,1,20.931301104606025,3
-32.541625,89,698.550954,False,False,1,13.922972459720636,12
-17.920144,51,790.172389,False,False,0,15.010742856779414,0
-16.480139,68,901.784815,False,False,1,24.999999999999996,13
-21.427558,27,955.831808,False,False,0,21.609254590950243,0
-19.305849,46,1047.027775,False,False,1,16.424700853621783,7
-36.589084,28,1112.029406,False,False,1,11.650759802373218,15
-20.966449,35,1195.667034,False,False,0,24.999999999999996,0
-30.971548,20,1249.922359,False,False,1,20.16726522046548,4
-34.527989,46,1349.948895,False,False,1,24.999999999999996,12
-19.339151,51,1459.75158,False,False,1,25.000000000000004,12
-20.405945,20,1515.257462,False,False,0,20.869251492642686,0
-20.647786,26,1580.020584,False,False,1,18.112475604074138,3
-50.832704,29,1649.454214,False,False,1,23.62617630977759,16
-20.564181,130,1855.475292,False,False,2,25.000000000000004,7
-20.215675,86,2009.334174,False,False,1,24.647354138317635,0
-20.069949,26,2064.416623,False,False,1,24.999999999999996,2
-20.683796,34,2133.256967,False,False,0,17.73900195229085,0
-30.581091,38,2212.509373,False,False,1,25.0,7
-20.247456,26,2275.314637,False,False,0,24.999999999999996,0
-13.768264,101,2440.698333,False,False,2,25.000000000000004,10
-20.666693,34,2501.1549,False,False,1,25.000000000000004,6
-28.750712,13,2532.023701,False,False,1,25.0,7
-20.921915,19,2573.016075,False,False,1,22.940664852011064,20
-19.225894,36,2638.375837,False,False,1,24.999999999999996,7
-42.432555,119,2824.374512,False,False,2,20.270683623931014,18
-19.352669,46,2907.746445,False,False,0,25.000000000000004,0
-20.449562,39,2977.887524,False,False,0,25.000000000000004,0
-20.520212,40,3057.205299,False,False,1,25.000000000000004,1
-37.489889,29,3114.433608,False,False,1,25.000000000000004,2
-16.089389,88,3276.081954,False,False,1,25.000000000000004,0
-57.626829,42,3353.702168,False,False,1,9.734167252576507,10
-47.838835,34,3417.766032,False,False,1,9.109116690066394,14
-36.779175,40,3487.273348,False,False,1,25.0,6
-20.680867,42,3561.619695,False,False,0,25.000000000000004,0
-33.288726,19,3603.003397,False,False,1,25.0,13
-19.95286,20,3644.990725,False,False,0,25.000000000000004,0
