#{"t_start": 1787231728.8894446, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-29.882226,553,5.231539,False,False,True,True,False,False,False,False,0,1.0,True
-27.990288,458,7.6242,False,False,True,True,False,False,False,False,0,1.0,True
-26.646369,475,10.119375,False,False,True,True,False,False,False,False,0,1.0,True
-28.196268,440,12.268935,False,False,True,True,False,False,False,False,0,1.0,True
-32.873931,640,15.544242,False,False,True,True,False,False,False,False,0,1.0,True
-29.809779,566,18.465194,False,False,True,True,False,False,False,False,0,1.0,True
-33.862265,723,22.126819,False,False,True,True,False,False,False,False,0,1.0,True
-28.830383,507,24.972176,False,False,True,True,False,False,False,False,0,1.0,True
-27.887517,468,27.481707,False,False,True,True,False,False,False,False,0,1.0,True
-30.371878,532,32.992007,False,False,True,False,False,False,True,False,0,1.0,True
-29.665685,528,39.404969,False,False,True,True,False,False,False,False,0,1.0,True
-29.954269,789,48.704125,False,False,True,True,False,False,False,False,0,1.0,True
-30.504113,619,58.344242,False,False,True,False,False,False,True,False,0,1.0,True
-32.707898,860,71.003764,False,False,True,False,False,False,True,False,0,1.0,True
-43.918443,1880,97.539159,False,False,True,True,False,False,False,False,0,1.0,True
-32.79189,1023,112.017165,False,False,True,False,False,False,True,False,0,1.0,True
-29.469615,580,120.275175,False,False,True,False,False,False,True,False,0,1.0,True
-17.916974,2000,148.826612,False,False,True,False,False,False,False,True,0,1.0,True
-35.556202,1529,170.349849,False,False,True,False,False,False,True,False,0,1.0,True
-19.0484,2000,197.908475,False,False,True,False,False,False,False,True,0,1.0,True
-27.084502,856,210.6018,False,False,True,False,False,False,True,False,0,1.0,True
-35.239756,1893,237.595867,False,False,True,False,False,False,True,False,0,1.0,True
-26.355068,1130,253.166361,False,False,True,False,False,False,True,False,0,1.0,True
-33.324233,938,266.370636,False,False,True,False,False,False,True,False,0,1.0,True
-24.322369,2000,293.904536,False,False,True,False,False,False,False,True,0,1.0,True
-20.447186,762,305.100475,False,False,True,False,True,False,False,False,0,1.0,True
-18.364446,492,315.272674,False,False,True,False,True,False,False,False,0,1.0,True
2.466772,494,322.268187,True,True,True,False,False,False,False,False,0,1.0,True
-32.150325,1500,343.443519,False,False,True,False,False,False,True,False,0,1.0,True
4.36839,343,348.077845,True,True,True,False,False,False,False,False,0,1.0,True
-32.106451,1436,368.220434,False,False,True,False,False,False,True,False,0,1.0,True
-2.882303,1665,391.753963,True,True,True,False,False,False,False,False,0,1.0,True
1.877895,683,401.382851,True,True,True,False,False,False,False,False,0,1.0,True
-24.333481,937,414.733426,False,False,True,False,False,False,True,False,0,1.0,True
-35.705519,1095,429.904592,False,False,True,True,False,False,False,False,0,1.0,True
