#{"t_start": 1789833939.0168052, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
5.311803,150,295.670611,False,False,1,3.0,0
15.051283,47,390.242164,True,True,0,3.0,0
4.944996,150,707.67497,False,False,1,3.0,0
4.302531,150,1026.206577,False,False,1,3.0,0
16.439018,51,1127.263715,True,True,0,3.0,0
15.379651,38,1205.523109,True,True,0,3.0,0
17.446877,57,1321.777197,True,True,1,3.0,0
14.426353,42,1408.767119,True,True,0,3.0,0
4.282037,150,1720.049263,False,False,1,3.0,0
2.759885,150,2034.38517,False,False,1,3.0,0
4.721496,150,2349.829232,False,False,1,3.0,0
17.202294,60,2469.529773,True,True,1,3.0,0
15.814434,51,2568.03617,True,True,0,3.0,0
16.106924,48,2665.127626,True,True,0,3.0,0
15.46843,45,2752.804238,True,True,1,3.0,0
18.481998,48,2851.588799,True,True,0,3.0,0
18.060843,47,2949.834443,True,True,0,3.0,0
15.808591,50,3051.459649,True,True,0,3.0,0
14.713927,44,3140.335639,True,True,0,3.0,0
4.81303,150,3456.037085,False,False,1,3.0,0
14.522147,48,3551.141203,True,True,0,3.0,0
4.281408,150,3862.243602,False,False,2,3.0,0
18.335883,49,3961.054456,True,True,0,3.0,0
15.536445,51,4065.03556,True,True,0,3.0,0
16.258139,44,4156.753071,True,True,0,3.0,0
14.816344,46,4255.895701,True,True,0,3.0,0
16.945925,48,4355.510417,True,True,0,3.0,0
17.303974,55,4470.590857,True,True,0,3.0,0
13.911654,46,4563.844895,True,True,0,3.0,0
4.56721,150,4891.920419,False,False,1,3.0,0
14.735842,49,4996.693829,True,True,0,3.0,0
15.476703,33,5068.901937,True,True,0,3.0,0
15.736252,48,5172.52454,True,True,0,3.0,0
15.420053,48,5272.135183,True,True,0,3.0,0
13.837008,36,5349.36506,True,True,0,3.0,0
13.078799,38,5432.371515,True,True,0,3.0,0
3.330108,150,5763.863978,False,False,2,3.0,0
3.913498,150,6092.032805,False,False,2,3.0,0
5.306439,150,6422.684134,False,False,2,3.0,0
15.28527,47,6523.950256,True,True,0,3.0,0
5.291322,150,6852.767273,False,False,1,3.0,0
15.423889,56,6972.130234,True,True,0,3.0,0
17.631133,54,7085.403906,True,True,0,3.0,0
16.451882,45,7179.739615,True,True,0,3.0,0
16.462689,58,7302.299539,True,True,0,3.0,0
13.275728,40,7387.705382,True,True,0,3.0,0
16.740364,49,7494.66955,True,True,0,3.0,0
2.87279,150,7830.744924,False,False,1,3.0,0
15.031315,45,7926.934734,True,True,0,3.0,0
15.982552,51,8033.933949,True,True,0,3.0,0
4.103679,150,8363.969029,False,False,1,3.0,0
