#{"t_start": 1787376734.9308696, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-18.304852,215,6.277994,False,False,False,False,False,True,False,False,1,1.0,True
-14.975905,191,7.93303,False,False,False,False,False,True,False,False,1,1.0,True
-12.916795,140,8.838656,False,False,False,False,False,True,False,False,1,1.0,True
-14.984543,198,10.386941,False,False,False,False,False,True,False,False,1,1.0,True
-13.200209,127,11.590235,False,False,False,False,False,True,False,False,1,1.0,True
-20.001828,211,12.96164,False,False,False,False,False,True,False,False,1,1.0,True
-13.669077,119,13.77943,False,False,False,False,False,True,False,False,1,1.0,True
-16.548962,207,15.029833,False,False,False,False,False,True,False,False,1,1.0,True
-17.166619,182,16.142847,False,False,False,False,False,True,False,False,1,1.0,True
-17.762684,139,17.027871,False,False,False,False,False,True,False,False,1,1.0,True
-19.239502,210,18.342765,False,False,False,False,False,True,False,False,1,1.0,True
-14.618485,183,19.496462,False,False,False,False,False,True,False,False,1,1.0,True
-14.296669,168,20.587154,False,False,False,False,False,True,False,False,1,1.0,True
-14.635517,249,22.105322,False,False,False,False,False,True,False,False,1,1.0,True
-21.40494,136,22.957118,False,False,False,False,False,True,False,False,1,1.0,True
-15.544395,171,23.99946,False,False,False,False,False,True,False,False,1,1.0,True
-15.30039,144,24.876287,False,False,False,False,False,True,False,False,1,1.0,True
-14.113811,125,25.625793,False,False,False,False,False,True,False,False,1,1.0,True
-14.386478,192,26.823087,False,False,False,False,False,True,False,False,1,1.0,True
-22.847962,218,28.153295,False,False,False,False,False,True,False,False,1,1.0,True
-13.81234,154,29.091623,False,False,False,False,False,True,False,False,1,1.0,True
-22.267553,230,30.481663,False,False,False,False,False,True,False,False,1,1.0,True
-13.598379,216,31.79612,False,False,False,False,False,True,False,False,1,1.0,True
-16.325098,194,32.98054,False,False,False,False,False,True,False,False,1,1.0,True
-15.662089,136,33.815838,False,False,False,False,False,True,False,False,1,1.0,True
-13.926729,194,35.13586,False,False,False,False,False,True,False,False,1,1.0,True
-15.839034,201,36.435208,False,False,False,False,False,True,False,False,1,1.0,True
-14.391943,172,38.167066,False,False,False,False,False,True,False,False,1,1.0,True
-13.297224,256,41.561911,False,False,False,False,False,True,False,False,1,1.0,True
-15.060023,89,42.785839,False,False,False,False,False,True,False,False,1,1.0,True
-14.575132,72,43.782339,False,False,False,False,False,True,False,False,1,1.0,True
-19.712438,123,45.471698,False,False,False,False,False,True,False,False,1,1.0,True
-14.651343,173,48.054667,False,False,False,False,False,True,False,False,1,1.0,True
-13.614859,207,51.181432,False,False,False,False,False,True,False,False,1,1.0,True
-13.390197,210,55.064671,False,False,False,False,False,True,False,False,1,1.0,True
-14.309278,112,57.020083,False,False,False,False,False,True,False,False,1,1.0,True
-16.386906,152,59.252815,False,False,False,False,False,True,False,False,1,1.0,True
-13.086998,218,62.246361,False,False,False,False,False,True,False,False,1,1.0,True
-13.071792,141,64.153134,False,False,False,False,False,True,False,False,1,1.0,True
-13.905902,172,66.74964,False,False,False,False,False,True,False,False,1,1.0,True
-14.678831,127,68.538302,False,False,False,False,False,True,False,False,1,1.0,True
-13.432936,279,72.60943,False,False,False,False,False,True,False,False,1,1.0,True
-14.424133,118,74.315103,False,False,False,False,False,True,False,False,1,1.0,True
-19.734645,158,76.516391,False,False,False,False,False,True,False,False,1,1.0,True
-16.980296,131,78.395471,False,False,False,False,False,True,False,False,1,1.0,True
-13.536189,119,80.060729,False,False,False,False,False,True,False,False,1,1.0,True
-13.025309,97,81.483451,False,False,False,False,False,True,False,False,1,1.0,True
-13.308439,97,82.880748,False,False,False,False,False,True,False,False,1,1.0,True
-16.690988,105,84.355052,False,False,False,False,False,True,False,False,1,1.0,True
-14.246424,90,85.617767,False,False,False,False,False,True,False,False,1,1.0,True
-14.036671,70,86.596437,False,False,False,False,False,True,False,False,1,1.0,True
-13.079573,84,87.846349,False,False,False,False,False,True,False,False,1,1.0,True
-17.958711,97,89.277436,False,False,False,False,False,True,False,False,1,1.0,True
-24.138371,150,91.479819,False,False,False,False,False,True,False,False,1,1.0,True
-14.355863,85,92.747171,False,False,False,False,False,True,False,False,1,1.0,True
-13.935931,90,93.962448,False,False,False,False,False,True,False,False,1,1.0,True
-14.754552,91,95.328534,False,False,False,False,False,True,False,False,1,1.0,True
-13.548982,102,96.840759,False,False,False,False,False,True,False,False,1,1.0,True
-13.828024,85,98.028984,False,False,False,False,False,True,False,False,1,1.0,True
-12.541791,84,99.212654,False,False,False,False,False,True,False,False,1,1.0,True
-13.604299,77,100.313183,False,False,False,False,False,True,False,False,1,1.0,True
-13.342119,88,101.637872,False,False,False,False,False,True,False,False,1,1.0,True
-13.651131,79,102.9419,False,False,False,False,False,True,False,False,1,1.0,True
-13.573288,91,104.240357,False,False,False,False,False,True,False,False,1,1.0,True
-13.585104,85,105.448887,False,False,False,False,False,True,False,False,1,1.0,True
-13.649808,94,106.734304,False,False,False,False,False,True,False,False,1,1.0,True
-13.930139,81,107.963134,False,False,False,False,False,True,False,False,1,1.0,True
-13.529792,103,109.531063,False,False,False,False,False,True,False,False,1,1.0,True
-11.633973,110,111.091141,False,False,False,False,False,True,False,False,1,1.0,True
-13.106823,123,112.830539,False,False,False,False,False,True,False,False,1,1.0,True
-14.099006,96,114.206911,False,False,False,False,False,True,False,False,1,1.0,True
-13.027944,102,115.570803,False,False,False,False,False,True,False,False,1,1.0,True
-38.93799,192,118.415887,False,False,False,False,False,True,False,False,1,1.0,True
-13.637566,106,119.912664,False,False,False,False,False,True,False,False,1,1.0,True
-13.28722,89,121.154169,False,False,False,False,False,True,False,False,1,1.0,True
-12.465416,120,122.948662,False,False,False,False,False,True,False,False,1,1.0,True
-12.509264,108,124.47609,False,False,False,False,False,True,False,False,1,1.0,True
-13.425635,134,126.391786,False,False,False,False,False,True,False,False,1,1.0,True
-12.288878,159,128.661751,False,False,False,False,False,True,False,False,1,1.0,True
-12.988901,117,130.408269,False,False,False,False,False,True,False,False,1,1.0,True
-13.421672,108,132.03832,False,False,False,False,False,True,False,False,1,1.0,True
-14.367579,108,133.575572,False,False,False,False,False,True,False,False,1,1.0,True
-14.650193,92,134.997111,False,False,False,False,False,True,False,False,1,1.0,True
-14.049827,127,136.85459,False,False,False,False,False,True,False,False,1,1.0,True
-12.24651,175,139.589796,False,False,False,False,False,True,False,False,1,1.0,True
-14.626253,153,141.724403,False,False,False,False,False,True,False,False,1,1.0,True
-15.029476,238,145.109303,False,False,False,False,False,True,False,False,1,1.0,True
-16.905473,198,148.097966,False,False,False,False,False,True,False,False,1,1.0,True
-16.557952,388,153.524956,False,False,False,False,False,True,False,False,1,1.0,True
-15.235245,154,155.782056,False,False,False,False,False,True,False,False,1,1.0,True
-13.182343,157,158.013597,False,False,False,False,False,True,False,False,1,1.0,True
-13.904707,99,159.419165,False,False,False,False,False,True,False,False,1,1.0,True
-18.303626,155,161.766629,False,False,False,False,False,True,False,False,1,1.0,True
-15.140763,131,163.754064,False,False,False,False,False,True,False,False,1,1.0,True
-14.603337,131,165.741362,False,False,False,False,False,True,False,False,1,1.0,True
-14.249145,115,167.442071,False,False,False,False,False,True,False,False,1,1.0,True
-15.355723,133,169.423033,False,False,False,False,False,True,False,False,1,1.0,True
-13.455167,132,171.388797,False,False,False,False,False,True,False,False,1,1.0,True
-20.90082,315,175.955272,False,False,False,False,False,True,False,False,1,1.0,True
-13.828374,117,177.629019,False,False,False,False,False,True,False,False,1,1.0,True
-13.781522,110,179.23008,False,False,False,False,False,True,False,False,1,1.0,True
-12.716002,138,181.258279,False,False,False,False,False,True,False,False,1,1.0,True
-12.536395,114,182.923027,False,False,False,False,False,True,False,False,1,1.0,True
-15.80955,94,184.29791,False,False,False,False,False,True,False,False,1,1.0,True
-13.595702,108,185.81726,False,False,False,False,False,True,False,False,1,1.0,True
-15.442913,106,187.385761,False,False,False,False,False,True,False,False,1,1.0,True
-14.194341,110,189.058496,False,False,False,False,False,True,False,False,1,1.0,True
-14.726196,150,191.076352,False,False,False,False,False,True,False,False,1,1.0,True
-14.297506,97,192.515339,False,False,False,False,False,True,False,False,1,1.0,True
-13.496711,143,194.565177,False,False,False,False,False,True,False,False,1,1.0,True
-14.61577,147,196.582716,False,False,False,False,False,True,False,False,1,1.0,True
-14.932131,130,198.524537,False,False,False,False,False,True,False,False,1,1.0,True
-17.186846,166,200.894898,False,False,False,False,False,True,False,False,1,1.0,True
-13.10463,105,202.397281,False,False,False,False,False,True,False,False,1,1.0,True
-15.106881,113,203.976617,False,False,False,False,False,True,False,False,1,1.0,True
-14.585794,111,205.561979,False,False,False,False,False,True,False,False,1,1.0,True
-14.426132,105,207.067186,False,False,False,False,False,True,False,False,1,1.0,True
-14.012402,110,208.712743,False,False,False,False,False,True,False,False,1,1.0,True
-14.518775,129,210.465733,False,False,False,False,False,True,False,False,1,1.0,True
-14.857119,98,211.940576,False,False,False,False,False,True,False,False,1,1.0,True
-13.653351,120,213.836594,False,False,False,False,False,True,False,False,1,1.0,True
-12.948136,106,215.347193,False,False,False,False,False,True,False,False,1,1.0,True
-12.765539,123,217.176048,False,False,False,False,False,True,False,False,1,1.0,True
-13.063265,139,219.13456,False,False,False,False,False,True,False,False,1,1.0,True
-13.729516,127,220.962017,False,False,False,False,False,True,False,False,1,1.0,True
-13.415697,99,222.369857,False,False,False,False,False,True,False,False,1,1.0,True
