#{"t_start": 1789100126.4717782, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-26.722257,48,72.202493,False,False,1,17.616551101207737,12
-21.085894,63,155.027726,False,False,0,16.726760141176722,0
-33.483082,17,173.971427,False,False,1,15.61470089478346,9
-21.686481,51,232.680596,False,False,0,11.145735383947798,0
-45.475264,27,263.063576,False,False,1,12.453180718923768,13
-21.066199,43,312.660377,False,False,0,20.254774454276628,0
-21.94139,61,384.154778,False,False,0,6.565930706527065,0
-21.306306,28,416.211545,False,False,0,5.557399373530119,0
-29.266551,35,456.043173,False,True,0,17.057452525261684,0
-21.418711,59,524.985079,False,False,1,14.23934316411448,0
-34.713872,23,550.618294,False,False,1,9.01408936493353,12
-38.820423,24,576.384669,False,False,1,4.42196871319191,15
-37.477631,37,616.5948,False,False,1,13.466532138911308,17
-18.997876,66,687.48426,False,False,1,13.384481310844421,0
-20.923582,65,761.242414,False,False,0,4.6435919167313635,0
-22.39731,45,810.984779,False,False,1,7.2559714643240785,8
-22.079252,35,850.235686,False,False,0,7.623347882855505,0
-40.584606,30,883.39204,False,False,1,9.531488143065257,8
-21.003667,53,944.026382,False,False,0,5.648808644088405,0
-32.843553,17,962.926963,False,False,1,13.393901423656251,20
-20.388844,70,1039.590461,False,False,0,7.96532049616174,0
-20.337108,31,1072.802227,False,False,0,5.562630562671791,0
-22.206332,35,1110.266805,False,False,0,9.26178614222604,2
-21.81527,36,1149.490066,False,False,0,10.58226590441349,0
-19.811942,95,1252.278279,False,False,1,6.923043670925283,0
-21.1662,55,1311.524037,False,False,0,6.503438288072678,0
-21.813518,51,1364.239333,False,False,1,15.776992252109709,6
-33.78887,38,1402.517402,False,False,1,10.049081608085721,2
-36.116968,29,1431.90644,False,False,1,14.605880147109762,3
-25.298237,38,1474.925473,False,False,1,7.146752539848265,9
-44.27314,93,1571.233287,False,False,1,5.769548290537425,4
-33.659907,53,1626.783295,False,False,1,14.278637311979306,3
-20.852227,55,1685.390009,False,False,1,13.7029664516449,7
-21.607494,106,1799.200948,False,False,1,19.676987313989258,12
-20.394567,63,1865.622005,False,False,2,13.726589269197747,5
-21.20507,26,1893.298046,False,False,0,7.0291385650634775,0
-21.422191,46,1942.850888,False,False,0,3.0784587522445235,0
-20.767026,37,1983.212489,False,False,0,13.229649767084238,0
-34.957777,19,2002.564286,False,False,1,6.9050988019364565,3
-34.728989,29,2033.663925,False,False,1,18.69167830586953,4
-21.08137,49,2085.820357,False,False,0,20.74982367105301,0
-21.541148,32,2120.741817,False,False,0,4.321085848343024,0
-21.491133,33,2156.619865,False,False,0,7.839913246076131,0
-22.137827,32,2191.346982,False,False,0,9.092494453753448,0
-21.846176,41,2237.852806,False,False,0,14.17747134068275,0
3.032883,150,2414.689361,False,False,0,5.213402032852173,0
-22.802164,37,2456.452156,False,False,1,3.0081104851375753,6
2.527687,150,2635.993422,False,False,0,4.694474977339704,0
-20.349209,115,2776.439541,False,False,0,4.017692680666834,0
-20.72905,70,2858.473832,False,False,0,5.289769755941613,0
-21.417712,56,2923.860788,False,False,0,3.8022796472836333,0
-37.568784,26,2952.850671,False,False,1,3.15489380278053,10
-20.080309,124,3099.100544,False,False,0,7.438388719499073,0
-21.570047,56,3164.151983,False,False,0,24.813679695129384,0
-20.446393,79,3259.659932,False,False,0,24.830011963844296,0
-22.191211,67,3336.751212,False,False,1,4.0650010589312995,18
-20.095835,107,3461.913225,False,False,0,5.500186443328857,0
-22.844778,51,3521.773597,False,False,1,3.22900941135116,17
-30.440651,16,3539.46847,False,False,1,3.013107558274556,9
-21.075009,41,3586.914791,False,False,0,22.343459784984585,0
-20.320755,71,3669.66039,False,False,0,14.450152644607382,0
-20.580609,75,3758.582376,False,False,2,3.0012269813267394,1
2.289593,150,3938.463942,False,False,0,4.333750744604583,0
-38.320634,38,3978.996517,False,False,1,3.0525124073028556,12
-21.033365,46,4032.638236,False,False,0,24.985171794891357,0
-20.501707,106,4191.132602,False,False,0,10.534230947494509,0
-34.136921,21,4213.457841,False,False,1,3.047164573279315,16
-21.032609,37,4254.539831,False,False,0,11.863730732504349,0
-19.411456,129,4400.451354,False,False,0,8.058928572496868,0
-21.314525,48,4455.132386,False,False,0,11.142566444739932,0
-20.171641,73,4538.529847,False,False,0,3.48601533282383,0
-29.761689,41,4585.120891,False,False,1,3.007235342803416,15
-21.870507,22,4608.61334,False,False,1,6.381769009891867,7
3.646499,150,4779.873616,False,False,0,3.0789482593536377,0
-21.03378,36,4820.907085,False,False,0,3.015339571180006,0
-2.719322,150,4997.352854,False,True,0,3.176504846556816,0
4.144679,150,5170.808652,False,False,0,4.8799740294999445,0
0.897307,150,5344.847549,False,False,0,6.773735863390818,0
4.007378,150,5518.01107,False,False,0,3.021882696889555,0
-21.106919,53,5578.837837,False,False,0,12.614376136739791,0
-20.695769,72,5661.448599,False,False,2,4.777938274486893,17
2.209608,150,5833.130664,False,True,0,3.1995739540562407,0
-39.689958,150,6010.507329,False,True,0,3.322081908903566,0
-19.263185,88,6108.071308,False,False,1,3.03188955783844,0
-43.317537,121,6246.844256,False,True,0,4.698194058599373,0
-42.366436,44,6293.220601,False,False,1,3.5670562119810167,6
-22.052887,38,6333.756171,False,False,1,3.0188964835333087,14
3.922968,150,6503.829726,False,False,0,3.0677917003631587,0
-22.087048,57,6567.34943,False,False,1,3.2889502543870193,16
1.848128,150,6739.663307,False,False,0,13.389098321129266,0
-22.228135,119,6876.298475,False,False,1,21.880329489707947,0
2.000105,150,7049.862237,False,False,0,3.0870531535459595,0
-20.352163,35,7092.373644,False,False,1,3.0542764802432623,0
-19.847089,117,7226.862968,False,False,0,3.493365081721785,0
2.948445,150,7405.138675,False,False,1,4.0878004119788125,0
-21.251373,45,7457.143864,False,False,1,22.510720168151853,20
-33.839788,18,7476.215155,False,False,1,3.3448930117369517,9
-32.774019,20,7497.334147,False,False,1,3.228785384894407,14
2.442837,150,7668.948073,False,False,0,6.922259069850094,0
