#{"t_start": 1787289270.946501, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-32.104605,1889,1282.159781,False,False,True,False,False,False,True,False,0,1.0,True
-24.523946,667,1292.78415,False,True,False,False,False,True,False,False,1,1.0,True
-33.50719,903,1306.353515,False,False,True,True,False,False,False,False,0,1.0,True
-27.688552,1313,1325.793608,False,True,False,False,False,True,False,False,1,1.0,True
-32.261735,1249,1344.721916,False,False,True,False,False,False,True,False,0,1.0,True
-21.831475,1456,1366.841003,False,True,False,False,False,True,False,False,1,1.0,True
-27.554866,984,1382.152425,False,False,True,True,False,False,False,False,0,1.0,True
-21.462743,1252,1401.462109,False,False,True,False,True,False,False,False,0,1.0,True
-28.045191,795,1413.73874,False,False,True,True,False,False,False,False,0,1.0,True
-22.071062,1205,1432.176826,False,True,False,False,False,True,False,False,1,1.0,True
-32.097315,856,1449.331922,False,False,True,True,False,False,False,False,0,1.0,True
-36.033034,1209,1468.624375,False,False,True,True,False,False,False,False,0,1.0,True
-36.398721,1169,1486.908543,False,False,True,True,False,False,False,False,0,1.0,True
-31.031407,1074,1503.305778,False,False,True,True,False,False,False,False,0,1.0,True
-15.857305,786,1515.737356,False,True,False,False,False,True,False,False,1,1.0,True
-30.535345,1380,1537.604135,False,False,True,True,False,False,False,False,0,1.0,True
-17.943044,752,1549.381915,False,True,False,False,False,True,False,False,1,1.0,True
-18.660294,404,1555.882885,False,True,False,False,False,True,False,False,1,1.0,True
-11.49094,2000,1586.981207,False,False,True,False,False,False,False,True,0,1.0,True
-26.664526,1148,1604.99312,False,False,True,False,False,False,True,False,0,1.0,True
-13.88759,165,1607.629435,False,True,False,False,False,True,False,False,1,1.0,True
-28.928403,944,1622.480854,False,False,True,True,False,False,False,False,0,1.0,True
-16.275408,634,1632.620252,False,True,False,False,False,True,False,False,1,1.0,True
-29.074261,1307,1653.562234,False,False,True,True,False,False,False,False,0,1.0,True
-28.106101,1013,1669.410426,False,False,True,True,False,False,False,False,0,1.0,True
-35.056897,580,1678.405609,False,True,False,False,False,True,False,False,1,1.0,True
-26.403104,730,1690.072191,False,False,True,True,False,False,False,False,0,1.0,True
-29.79743,1344,1711.666859,False,False,True,True,False,False,False,False,0,1.0,True
-6.602387,2000,1743.047387,False,False,True,False,False,False,False,True,0,1.0,True
-29.761457,1199,1761.948459,False,False,True,True,False,False,False,False,0,1.0,True
-25.184403,849,1774.263986,False,False,True,True,False,False,False,False,0,1.0,True
-14.098101,856,1787.379102,False,True,False,False,False,True,False,False,1,1.0,True
-26.740975,565,1795.606471,False,True,False,False,False,True,False,False,1,1.0,True
-32.606837,1146,1812.913667,False,False,True,False,False,False,True,False,0,1.0,True
-4.000381,2000,2074.80604,False,False,True,False,False,False,False,True,0,1.0,True
-20.451891,2000,2105.677213,False,False,True,False,False,False,False,True,0,1.0,True
-7.175658,2000,2136.270914,False,False,True,False,False,False,False,True,0,1.0,True
