#{"t_start": 1787403789.0616038, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-15.673265,152,3.642298,False,False,False,False,False,True,False,False,1,1.0,True
-14.871675,137,4.496975,False,False,False,False,False,True,False,False,1,1.0,True
-15.891584,144,5.380072,False,False,False,False,False,True,False,False,1,1.0,True
-14.780733,172,6.455686,False,False,False,False,False,True,False,False,1,1.0,True
-18.929478,139,7.311212,False,False,False,False,False,True,False,False,1,1.0,True
-13.543653,153,8.32301,False,False,False,False,False,True,False,False,1,1.0,True
-22.310281,207,9.601955,False,False,False,False,False,True,False,False,1,1.0,True
-15.61427,135,10.429177,False,False,False,False,False,True,False,False,1,1.0,True
-17.268275,159,11.42534,False,False,False,False,False,True,False,False,1,1.0,True
-17.429658,242,12.933686,False,False,False,False,False,True,False,False,1,1.0,True
-20.638912,173,13.9797,False,False,False,False,False,True,False,False,1,1.0,True
-14.693728,166,15.004016,False,False,False,False,False,True,False,False,1,1.0,True
-18.305246,204,16.237163,False,False,False,False,False,True,False,False,1,1.0,True
-17.210635,213,17.55447,False,False,False,False,False,True,False,False,1,1.0,True
-15.607682,189,18.758802,False,False,False,False,False,True,False,False,1,1.0,True
-12.938653,127,19.559797,False,False,False,False,False,True,False,False,1,1.0,True
-16.564032,213,20.873842,False,False,False,False,False,True,False,False,1,1.0,True
-16.018752,212,22.194507,False,False,False,False,False,True,False,False,1,1.0,True
-14.640984,147,23.105901,False,False,False,False,False,True,False,False,1,1.0,True
-16.084501,138,23.950565,False,False,False,False,False,True,False,False,1,1.0,True
-15.857456,202,25.195761,False,False,False,False,False,True,False,False,1,1.0,True
-16.060614,164,26.214706,False,False,False,False,False,True,False,False,1,1.0,True
-17.247386,158,27.204314,False,False,False,False,False,True,False,False,1,1.0,True
-19.720292,245,28.728856,False,False,False,False,False,True,False,False,1,1.0,True
-14.087499,185,29.946091,False,False,False,False,False,True,False,False,1,1.0,True
-15.760125,146,30.847554,False,False,False,False,False,True,False,False,1,1.0,True
-18.183722,145,31.737058,False,False,False,False,False,True,False,False,1,1.0,True
-14.13506,153,32.68904,False,False,False,False,False,True,False,False,1,1.0,True
-14.443515,116,33.432305,False,False,False,False,False,True,False,False,1,1.0,True
-16.74266,200,36.091455,False,False,False,False,False,True,False,False,1,1.0,True
-12.81003,239,39.523576,False,False,False,False,False,True,False,False,1,1.0,True
-13.661507,69,40.62141,False,False,False,False,False,True,False,False,1,1.0,True
-15.18176,81,41.851844,False,False,False,False,False,True,False,False,1,1.0,True
-15.327259,94,43.401143,False,False,False,False,False,True,False,False,1,1.0,True
-14.329458,87,44.780014,False,False,False,False,False,True,False,False,1,1.0,True
-14.174441,95,46.308967,False,False,False,False,False,True,False,False,1,1.0,True
-14.586404,148,48.618301,False,False,False,False,False,True,False,False,1,1.0,True
-13.489757,104,50.079093,False,False,False,False,False,True,False,False,1,1.0,True
-13.769952,111,51.584536,False,False,False,False,False,True,False,False,1,1.0,True
